Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2179728,2015-08-25 11:08:25,2015-08-25 11:06:08,13373236,655288564,0,49,356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179728/SRR2179728.1,SRX1162456,7002_dA2498_Fe-limited,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,3A17BF29E495D5D565C89AB29846F958,53AC79F457B75670500A0E683B039954
SRR2179729,2015-08-25 11:08:25,2015-08-25 11:06:03,12109940,593387060,0,49,458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179729/SRR2179729.1,SRX1162457,7002_dA0590-std,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD 4 System,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,B14B52DAED1452ECA7701332BB9F251D,D163FE9EB0DB568FBDCF9B2ECDAF6D5F
SRR2179730,2015-08-25 11:08:25,2015-08-25 11:06:54,19318986,946630314,0,49,727,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179730/SRR2179730.1,SRX1162458,7002_dA2564-std,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD 4 System,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,B16141B5A54914E425BA92743429DCB2,E4DD3D055D133B555E8EE9DD3D314046
SRR2240021,2015-09-07 16:40:23,2015-09-05 03:14:45,15534557,776727850,0,50,609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240021/SRR2240021.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,BDE6A6B89DE7AA311F530573F610F7C8,62C96A1F39F4E88A76372D70AD084139
SRR2240022,2015-09-07 16:40:23,2015-09-05 03:14:55,16449183,822459150,0,50,614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240022/SRR2240022.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,A23E25F5DCD678B2363211146B396BDD,BBE36A598ED35C2C2A1E992BB549E5F7
SRR2240023,2015-09-07 16:40:23,2015-09-05 03:14:45,16184297,809214850,0,50,602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240023/SRR2240023.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,1AB71751D56D46F6CC95C9F73490EBEE,70F5CA3E44A0A418B5D2D67A9DF5F1B0
SRR2240024,2015-09-07 16:40:23,2015-09-05 03:12:17,16451688,822584400,0,50,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240024/SRR2240024.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,56F97A5A7752D010317778AA47FF0B56,7602AFC06C77CCEEC8A16891CFDFDDEF
SRR2240025,2015-09-07 16:40:23,2015-09-05 03:12:21,15721472,786073600,0,50,599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240025/SRR2240025.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,8FE17D299E461E26706E9A0D1086340A,739A3872D294CA10B5CC17F51892088A
SRR2240026,2015-09-07 16:40:23,2015-09-03 14:16:07,15445915,772295750,0,50,601,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240026/SRR2240026.1,SRX1182317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054548,SAMN04028700,simple,32049,Synechococcus sp. PCC 7002,GSM1868503,,,,,,,no,,,,,GEO,SRA294542,,public,D98D84A66C6F2F9CCA2295B1A6485BE1,BF299B14A94B70CA7479925FE3B652A1
SRR2240027,2015-09-07 16:40:23,2015-09-03 14:22:04,15054702,752735100,0,50,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240027/SRR2240027.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,DE281E5168B8A268EE42BB7E618D84C1,1D01DFFD00B7A8ECF3A6B70D6D15E8B7
SRR2240028,2015-09-07 16:40:23,2015-09-03 14:16:11,15865624,793281200,0,50,573,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240028/SRR2240028.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,5BAF8193CCD8309307BA4F7C2D3C8B0A,68C6D31E184E5BC47C699C2A72ADEB90
SRR2240029,2015-09-07 16:40:23,2015-09-05 03:12:17,15726193,786309650,0,50,565,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240029/SRR2240029.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,C5B3677012F97066BE425FADA76DA452,9A3AFA2939E05A1C6722C980CB5B05BE
SRR2240030,2015-09-07 16:40:23,2015-09-05 03:12:11,15941068,797053400,0,50,569,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240030/SRR2240030.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,2D673332642D266CA27D598CCFE55061,95952E3CA5F2C3647E7FA52296F8A378
SRR2240031,2015-09-07 16:40:23,2015-09-05 03:12:17,15106285,755314250,0,50,556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240031/SRR2240031.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,5FA80F45037C8AD0D008A95004D4EA8C,EE96D58585405B34F3BDDC77CE6FF84E
SRR2240032,2015-09-07 16:40:23,2015-09-05 03:12:06,14984250,749212500,0,50,567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240032/SRR2240032.1,SRX1182318,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054547,SAMN04028701,simple,32049,Synechococcus sp. PCC 7002,GSM1868504,,,,,,,no,,,,,GEO,SRA294542,,public,58A55F0E165D32F0374833729B8B4A6B,47E11362FC67D84082D5458C9B41BB87
SRR2240033,2015-09-07 16:40:23,2015-09-05 03:12:06,15353120,767656000,0,50,589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240033/SRR2240033.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,182D3473B26FB22ACFAF0C4D189609DE,E73139C6B4F65F57CAE4D3AD57B0CB8D
SRR2240034,2015-09-07 16:40:23,2015-09-05 03:12:04,16090696,804534800,0,50,584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240034/SRR2240034.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,E06777397D4F057EA6D5237D63917A8B,12CE0F7C7DEC9B3B33B6373C80CB4406
SRR2240035,2015-09-07 16:40:23,2015-09-05 03:12:18,15827375,791368750,0,50,572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240035/SRR2240035.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,6E621A34AE54ABF14CCDA7049CB94679,D8223AF5F4943B0078B1379C3E19BED2
SRR2240036,2015-09-07 16:40:23,2015-09-05 03:12:18,16325864,816293200,0,50,586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240036/SRR2240036.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,23D5CDFFCF9E61A5682CFD3597EE86E6,B03FD6FD97BE8BB33850DB0B72DD2B3D
SRR2240037,2015-09-07 16:40:23,2015-09-05 03:12:05,15769037,788451850,0,50,587,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240037/SRR2240037.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,96353C4FAF2FEA8EBB0F2EFB083C8E8F,D87B524022CC8D286CFC60A3DE2956BF
SRR2240038,2015-09-07 16:40:23,2015-09-05 03:12:03,15665016,783250800,0,50,599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240038/SRR2240038.1,SRX1182319,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054546,SAMN04028702,simple,32049,Synechococcus sp. PCC 7002,GSM1868505,,,,,,,no,,,,,GEO,SRA294542,,public,0AE814F6CF536448F9E28F887194D2FF,C29E8103E77BBAE2D446C15B2FAA416D
SRR2240039,2015-09-07 16:40:23,2015-09-05 03:12:08,16259784,812989200,0,50,615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240039/SRR2240039.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,24F67583BEC1A1066FF0F5A11CAB5374,78A4601854A0A2188ACFDE987A40F4B6
SRR2240040,2015-09-07 16:40:23,2015-09-05 03:12:07,16962315,848115750,0,50,606,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240040/SRR2240040.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,CB3359E74D1A628180893080BED91638,BD918CDDF12DEFC3A408BDA88F6D8B19
SRR2240041,2015-09-07 16:40:23,2015-09-05 03:12:16,16601171,830058550,0,50,588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240041/SRR2240041.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,1D29D79762C12556228ED15242B567D4,2DE7E2EFF32BCDE89FA06F4485E2C967
SRR2240042,2015-09-07 16:40:23,2015-09-05 03:12:05,17115374,855768700,0,50,604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240042/SRR2240042.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,90791ACEAF0B1DDA34D287BDC8AED3FB,0B221F3BE669A0516099AD9C6FA73C09
SRR2240043,2015-09-07 16:40:23,2015-09-05 03:11:53,15701999,785099950,0,50,572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240043/SRR2240043.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,AB8C78135323C7541157F2FBB97E8402,7310B4D0C00E8434397709F471D32316
SRR2240044,2015-09-07 16:40:23,2015-09-05 03:11:55,15584597,779229850,0,50,587,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240044/SRR2240044.1,SRX1182320,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054545,SAMN04028703,simple,32049,Synechococcus sp. PCC 7002,GSM1868506,,,,,,,no,,,,,GEO,SRA294542,,public,C6892A946E0988BB33C29BCDCA7EE16D,AB3D5004320CAA843CE507D0698633B9
SRR2240045,2015-09-07 16:40:23,2015-09-05 03:07:48,14778031,738901550,0,50,576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240045/SRR2240045.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,541E531E9EBC4CBC4649DC51D956F53E,48EC4DCAF491E9FF912F683D80BA3745
SRR2240046,2015-09-07 16:40:23,2015-09-05 03:07:54,15651698,782584900,0,50,582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240046/SRR2240046.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,41BD4C02AA72EF99A3331D4489E625B2,BF1F78D35D7E2074C0AD1C558DCB740A
SRR2240047,2015-09-07 16:40:23,2015-09-05 03:07:50,15349852,767492600,0,50,567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240047/SRR2240047.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,0488400D5077AA974D3914165AAA6F3E,6F39DC5A330BC8F5ABE84E5141E8B221
SRR2240048,2015-09-07 16:40:23,2015-09-05 03:07:59,15679523,783976150,0,50,577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240048/SRR2240048.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,B0C1677D2EDA9E14FB6CC898044E0E48,FB9150760F66CE7D64848E354F5AFCC6
SRR2240049,2015-09-07 16:40:23,2015-09-05 03:07:58,15145677,757283850,0,50,573,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240049/SRR2240049.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,8603ED0AEB2CC022EC71FD3CBC093ED2,FDFCCA6028D18D96876AEF7E68729995
SRR2240050,2015-09-07 16:40:23,2015-09-05 03:07:53,14868143,743407150,0,50,577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240050/SRR2240050.1,SRX1182321,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054544,SAMN04028704,simple,32049,Synechococcus sp. PCC 7002,GSM1868507,,,,,,,no,,,,,GEO,SRA294542,,public,4F6B5076F43788DDED906FE267CF778F,1EA14633318DD3CD3D19D2EB0BB3439C
SRR2240051,2015-09-07 16:40:23,2015-09-05 03:07:46,14589844,729492200,0,50,571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240051/SRR2240051.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,6D7D6220E74DC1278A0C95BCF7E2C48A,8210C3B8A0C81DFE087688B49EC3479D
SRR2240052,2015-09-07 16:40:23,2015-09-05 03:08:54,15436556,771827800,0,50,578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240052/SRR2240052.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,62928521AA3757D317A9452733349A7A,46FA733618791CEEAEAB9F4EC9AE5296
SRR2240053,2015-09-07 16:40:23,2015-09-03 16:01:10,15141994,757099700,0,50,563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240053/SRR2240053.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,47A2765853434B94ADA620F4B5A626A8,706D4CA717A2BB73FBB9E493570834C9
SRR2240054,2015-09-07 16:40:23,2015-09-03 16:01:08,15492554,774627700,0,50,573,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240054/SRR2240054.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,5A46D5347DD2CF35C9C572AFC42FCFEE,8358834AB7AAA7108A52768E7FD55359
SRR2240055,2015-09-07 16:40:23,2015-09-03 15:55:02,14617637,730881850,0,50,556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240055/SRR2240055.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,9696E62F9FDF6085A77F26425B4190AF,D1E5BE95FF50BBE80D23843EC8C7AFC1
SRR2240056,2015-09-07 16:40:23,2015-09-03 15:54:49,14443034,722151700,0,50,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2240/SRR2240056/SRR2240056.1,SRX1182322,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063309,PRJNA294693,2,294693,SRS1054543,SAMN04028705,simple,32049,Synechococcus sp. PCC 7002,GSM1868508,,,,,,,no,,,,,GEO,SRA294542,,public,C3A7D9E70A9B175EE66FC3920CEBA5FA,1B0C00D5378A07E4CEB6EE8755150C80
SRR2336723,2015-09-12 17:00:05,2015-09-10 07:52:59,15897897,794894850,0,50,609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336723/SRR2336723.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,CAE93D5251312FA2D3C5B39C1E92D3FB,1FE98E9C1060E6762C9E88AA04ED19DD
SRR2336724,2015-09-12 17:00:05,2015-09-15 16:55:45,16856338,842816900,0,50,610,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336724/SRR2336724.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,BD9923EBC2992F983DDB40E82AA6262C,411C0D8A6049DE23545196C2633B47C2
SRR2336725,2015-09-12 17:00:05,2015-09-10 07:53:09,16535720,826786000,0,50,595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2336/SRR2336725/SRR2336725.1,SRX1218377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP063549,PRJNA295259,2,295259,SRS1063150,SAMN04044576,simple,32049,Synechococcus sp. PCC 7002,GSM1874053,,,,,,,no,,,,,GEO,SRA297137,,public,3F0BC90EA67050099FEC63DCEFE08988,6F29EC2C14BDAC96CC173FE5F33AC0DC
