# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX14927075_cds.txt" "SRX14927075.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX14927075.bam
SGL_RS09360	NC_000911.1	1604863	1606287	+	1425	6055
SGL_RS09365	NC_000911.1	1606361	1606645	+	285	1247
SGL_RS09370	NC_000911.1	1607353	1607952	+	600	3539
SGL_RS09375	NC_000911.1	1608232	1609320	+	1089	4746
SGL_RS09380	NC_000911.1	1609539	1609805	+	267	1033
SGL_RS09385	NC_000911.1	1609826	1610749	+	924	4858
SGL_RS09390	NC_000911.1	1610775	1611464	+	690	2712
SGL_RS09395	NC_000911.1	1611574	1612629	+	1056	6173
SGL_RS09400	NC_000911.1	1612797	1614401	+	1605	7003
SGL_RS09405	NC_000911.1	1614572	1615648	+	1077	12107
SGL_RS09410	NC_000911.1	1615869	1616528	+	660	6417
SGL_RS18845	NC_000911.1	1616650	1616751	+	102	802
SGL_RS18850	NC_000911.1	1616904	1617466	+	563	5795
SGL_RS09420	NC_000911.1	1617376	1617813	-	438	2887
SGL_RS09425	NC_000911.1	1617806	1618096	-	291	1862
SGL_RS09430	NC_000911.1	1618127	1619605	-	1479	8230
SGL_RS09440	NC_000911.1	1620037	1620222	+	186	1892
SGL_RS09445	NC_000911.1	1620276	1620539	+	264	3068
SGL_RS09450	NC_000911.1	1620536	1620796	+	261	2974
SGL_RS09455	NC_000911.1	1621021	1621881	+	861	3550
SGL_RS09460	NC_000911.1	1621993	1623093	+	1101	8219
SGL_RS09465	NC_000911.1	1623130	1623696	-	567	5924
SGL_RS18855	NC_000911.1	1623723	1624571	-	849	9659
SGL_RS09480	NC_000911.1	1624643	1625095	-	453	3819
SGL_RS09485	NC_000911.1	1625201	1625632	+	432	4372
SGL_RS09490	NC_000911.1	1625622	1626095	+	474	2994
SGL_RS19865	NC_000911.1	1626165	1626524	+	360	2778
SGL_RS18860	NC_000911.1	1626434	1627012	+	579	5767
SGL_RS09505	NC_000911.1	1626981	1628018	+	1038	8635
SGL_RS09510	NC_000911.1	1628045	1629607	+	1563	17412
SGL_RS09515	NC_000911.1	1629604	1630434	+	831	9252
SGL_RS09520	NC_000911.1	1630448	1631005	+	558	6952
SGL_RS09525	NC_000911.1	1630995	1631240	+	246	2805
SGL_RS09530	NC_000911.1	1631271	1632530	+	1260	14077
SGL_RS09535	NC_000911.1	1632538	1633374	+	837	7239
SGL_RS09540	NC_000911.1	1633422	1634414	+	993	5142
SGL_RS09545	NC_000911.1	1634411	1635058	+	648	2362
SGL_RS09550	NC_000911.1	1635072	1635749	+	678	3735
SGL_RS09555	NC_000911.1	1635746	1636702	+	957	4502
SGL_RS09560	NC_000911.1	1636705	1637454	+	750	4104
SGL_RS09565	NC_000911.1	1637476	1638270	+	795	8056
SGL_RS09570	NC_000911.1	1638390	1639247	+	858	8988
SGL_RS09575	NC_000911.1	1639944	1640519	+	576	3056
SGL_RS09580	NC_000911.1	1640786	1641238	+	453	3812
SGL_RS09585	NC_000911.1	1641278	1642207	-	930	5085
SGL_RS09590	NC_000911.1	1642288	1643271	-	984	5540
SGL_RS09595	NC_000911.1	1643502	1643600	-	99	549
SGL_RS09600	NC_000911.1	1643682	1644767	+	1086	5756
SGL_RS09605	NC_000911.1	1644905	1648090	+	3186	14763
SGL_RS09610	NC_000911.1	1648164	1648337	+	174	1507
SGL_RS09615	NC_000911.1	1648379	1648663	+	285	3282
SGL_RS09620	NC_000911.1	1648681	1649439	-	759	10043
SGL_RS09625	NC_000911.1	1649441	1649914	-	474	5814
SGL_RS09630	NC_000911.1	1649907	1650443	-	537	7891
SGL_RS09635	NC_000911.1	1650889	1652358	+	1470	7103
SGL_RS09640	NC_000911.1	1652397	1653296	-	900	4949
SGL_RS09645	NC_000911.1	1653474	1654664	+	1191	6949
SGL_RS09650	NC_000911.1	1654943	1655140	+	198	991
SGL_RS09655	NC_000911.1	1655289	1655672	-	384	1943
SGL_RS09660	NC_000911.1	1656043	1658325	+	2283	12329
SGL_RS09665	NC_000911.1	1658511	1659788	-	1278	4915
SGL_RS09670	NC_000911.1	1660069	1660287	+	219	2197
SGL_RS09675	NC_000911.1	1660277	1660711	+	435	4330
SGL_RS09680	NC_000911.1	1660739	1661623	-	885	5065
SGL_RS09685	NC_000911.1	1661722	1662285	-	564	6014
SGL_RS09690	NC_000911.1	1662306	1663502	-	1197	10710
SGL_RS09695	NC_000911.1	1663554	1664633	-	1080	5538
SGL_RS19870	NC_000911.1	1664607	1664750	+	144	629
SGL_RS09700	NC_000911.1	1664798	1666777	-	1980	9593
SGL_RS09705	NC_000911.1	1666932	1668383	+	1452	5761
SGL_RS09710	NC_000911.1	1668531	1668941	+	411	1828
SGL_RS09715	NC_000911.1	1669125	1670642	+	1518	7307
SGL_RS09720	NC_000911.1	1670650	1671864	+	1215	5545
SGL_RS09725	NC_000911.1	1672071	1673495	-	1425	10124
SGL_RS09730	NC_000911.1	1673585	1674034	-	450	5275
SGL_RS09735	NC_000911.1	1674044	1674328	-	285	3198
SGL_RS09740	NC_000911.1	1674350	1674898	-	549	3141
SGL_RS09745	NC_000911.1	1674944	1675660	-	717	4347
SGL_RS09750	NC_000911.1	1675687	1676325	-	639	5062
SGL_RS09755	NC_000911.1	1676366	1677967	-	1602	8241
SGL_RS09760	NC_000911.1	1678044	1678565	-	522	1969
SGL_RS19200	NC_000911.1	1679360	1679938	+	579	4575
SGL_RS09770	NC_000911.1	1680001	1680279	-	279	4840
SGL_RS09775	NC_000911.1	1680662	1682134	+	1473	7884
SGL_RS20145	NC_000911.1	1682399	1682533	-	135	983
SGL_RS09780	NC_000911.1	1682870	1683529	-	660	3881
SGL_RS09785	NC_000911.1	1683583	1684260	-	678	4469
SGL_RS09790	NC_000911.1	1684497	1684691	+	195	813
SGL_RS09795	NC_000911.1	1684961	1685872	+	912	3644
SGL_RS09800	NC_000911.1	1685899	1687218	+	1320	8524
SGL_RS09805	NC_000911.1	1687326	1687448	-	123	1482
SGL_RS09810	NC_000911.1	1687556	1688053	-	498	3041
SGL_RS09815	NC_000911.1	1688213	1689259	+	1047	5239
SGL_RS09820	NC_000911.1	1689313	1689870	+	558	3414
SGL_RS09825	NC_000911.1	1690005	1690934	+	930	4626
SGL_RS09830	NC_000911.1	1691083	1691442	+	360	2434
SGL_RS09835	NC_000911.1	1691493	1692332	-	840	5180
SGL_RS09840	NC_000911.1	1692332	1692559	-	228	1267
SGL_RS09845	NC_000911.1	1692627	1693538	-	912	4440
SGL_RS09850	NC_000911.1	1693546	1694661	-	1116	6088
SGL_RS09855	NC_000911.1	1694717	1695400	-	684	7004
SGL_RS09860	NC_000911.1	1695886	1696797	-	912	4855
SGL_RS09865	NC_000911.1	1697011	1697913	-	903	4105
SGL_RS09870	NC_000911.1	1697993	1698766	+	774	3292
SGL_RS09875	NC_000911.1	1698838	1699980	+	1143	5517
SGL_RS09880	NC_000911.1	1699970	1700431	-	462	1937
SGL_RS09885	NC_000911.1	1700893	1701135	+	243	1796
SGL_RS09890	NC_000911.1	1701192	1701557	+	366	1757
SGL_RS09895	NC_000911.1	1701615	1702118	+	504	2436
SGL_RS19875	NC_000911.1	1702130	1702279	-	150	938
SGL_RS19215	NC_000911.1	1702300	1703319	-	1020	5905
SGL_RS09905	NC_000911.1	1703426	1704172	-	747	4019
SGL_RS09915	NC_000911.1	1704375	1705799	+	1425	8220
SGL_RS09920	NC_000911.1	1705868	1707223	+	1356	8797
SGL_RS09925	NC_000911.1	1707317	1708876	+	1560	10170
SGL_RS09930	NC_000911.1	1708873	1709154	+	282	1961
SGL_RS09935	NC_000911.1	1709232	1710668	+	1437	7650
SGL_RS09940	NC_000911.1	1710814	1711659	-	846	8884
SGL_RS09945	NC_000911.1	1712080	1712409	+	330	1769
SGL_RS09950	NC_000911.1	1712564	1713256	-	693	3698
SGL_RS09955	NC_000911.1	1713409	1716270	+	2862	14522
SGL_RS09960	NC_000911.1	1716379	1716900	+	522	4305
SGL_RS09965	NC_000911.1	1716932	1718293	-	1362	7274
SGL_RS09970	NC_000911.1	1718310	1718789	-	480	3534
SGL_RS09975	NC_000911.1	1718820	1719263	-	444	3449
SGL_RS09980	NC_000911.1	1719356	1719541	-	186	1098
SGL_RS09985	NC_000911.1	1719644	1720576	-	933	3877
SGL_RS09990	NC_000911.1	1720640	1721125	-	486	2897
SGL_RS10000	NC_000911.1	1721350	1722006	-	657	4300
SGL_RS19460	NC_000911.1	1722005	1722163	+	159	1192
SGL_RS10005	NC_000911.1	1722160	1722969	-	810	4379
SGL_RS10015	NC_000911.1	1723452	1724570	+	1119	4811
SGL_RS10020	NC_000911.1	1724597	1725178	-	582	3681
SGL_RS18875	NC_000911.1	1725431	1726009	-	579	6135
SGL_RS19880	NC_000911.1	1725919	1726278	-	360	2211
SGL_RS10035	NC_000911.1	1726697	1727299	+	603	5174
SGL_RS10040	NC_000911.1	1727316	1727741	+	426	5327
SGL_RS10045	NC_000911.1	1727770	1728306	+	537	4430
SGL_RS10055	NC_000911.1	1729012	1730028	-	1017	9464
SGL_RS10060	NC_000911.1	1730166	1731206	-	1041	8334
SGL_RS10065	NC_000911.1	1731311	1732648	+	1338	8123
SGL_RS10070	NC_000911.1	1732809	1734323	+	1515	9458
SGL_RS10075	NC_000911.1	1734382	1737210	-	2829	15919
SGL_RS10080	NC_000911.1	1737338	1738117	-	780	3599
SGL_RS10085	NC_000911.1	1738184	1739035	+	852	3655
SGL_RS10090	NC_000911.1	1739130	1740020	-	891	5110
SGL_RS19885	NC_000911.1	1740188	1740750	-	563	5935
SGL_RS10105	NC_000911.1	1740834	1742375	-	1542	7503
SGL_RS10110	NC_000911.1	1742434	1743369	+	936	4321
SGL_RS10115	NC_000911.1	1743443	1744192	+	750	3029
SGL_RS10125	NC_000911.1	1744498	1746093	+	1596	7264
SGL_RS10130	NC_000911.1	1746308	1747363	+	1056	5063
SGL_RS10135	NC_000911.1	1747520	1748893	-	1374	11402
SGL_RS10140	NC_000911.1	1749146	1750510	+	1365	5994
SGL_RS10145	NC_000911.1	1750681	1751067	-	387	1523
SGL_RS10150	NC_000911.1	1751311	1751769	-	459	2240
SGL_RS10155	NC_000911.1	1751951	1752826	+	876	3746
SGL_RS10160	NC_000911.1	1752891	1754501	-	1611	8812
SGL_RS10165	NC_000911.1	1754634	1755152	+	519	2520
SGL_RS10175	NC_000911.1	1755592	1755912	+	321	2676
SGL_RS10180	NC_000911.1	1755982	1756584	+	603	3886
SGL_RS10185	NC_000911.1	1756594	1757223	-	630	3666
SGL_RS10190	NC_000911.1	1757284	1757514	-	231	1162
SGL_RS10195	NC_000911.1	1757592	1758542	-	951	4596
SGL_RS10200	NC_000911.1	1758693	1759634	-	942	3483
SGL_RS10205	NC_000911.1	1759941	1762424	+	2484	23019
SGL_RS10210	NC_000911.1	1762454	1762879	-	426	2005
SGL_RS18885	NC_000911.1	1763001	1763382	+	382	3313
SGL_RS10215	NC_000911.1	1763340	1763624	-	285	2300
SGL_RS10220	NC_000911.1	1763726	1764838	+	1113	6156
SGL_RS10225	NC_000911.1	1764835	1766925	-	2091	13820
SGL_RS10230	NC_000911.1	1767270	1768223	+	954	4400
SGL_RS10235	NC_000911.1	1768366	1768695	+	330	2130
SGL_RS10240	NC_000911.1	1768748	1770418	-	1671	8636
SGL_RS10245	NC_000911.1	1770690	1771421	+	732	3622
SGL_RS10250	NC_000911.1	1771458	1772243	-	786	3526
SGL_RS10255	NC_000911.1	1772457	1773203	-	747	3366
SGL_RS10260	NC_000911.1	1773352	1776150	+	2799	16167
SGL_RS10265	NC_000911.1	1776081	1776839	-	759	3095
SGL_RS10270	NC_000911.1	1776983	1777537	-	555	3042
SGL_RS10275	NC_000911.1	1777729	1779981	+	2253	13032
SGL_RS10280	NC_000911.1	1780086	1780298	+	213	1322
SGL_RS10285	NC_000911.1	1780484	1781005	+	522	2261
SGL_RS10290	NC_000911.1	1781209	1782060	+	852	4253
SGL_RS10295	NC_000911.1	1782057	1783355	-	1299	7404
SGL_RS10300	NC_000911.1	1783442	1783672	-	231	1388
SGL_RS10305	NC_000911.1	1783855	1784934	+	1080	5190
SGL_RS10310	NC_000911.1	1784994	1785560	-	567	2485
SGL_RS10315	NC_000911.1	1785835	1788357	-	2523	15772
SGL_RS10320	NC_000911.1	1788550	1789908	+	1359	7162
SGL_RS10325	NC_000911.1	1790235	1791353	-	1119	6883
SGL_RS10330	NC_000911.1	1791417	1792676	-	1260	5311
SGL_RS10335	NC_000911.1	1792784	1793596	-	813	4338
SGL_RS10340	NC_000911.1	1793852	1795027	+	1176	5333
SGL_RS10345	NC_000911.1	1795121	1795564	-	444	2570
SGL_RS10350	NC_000911.1	1795778	1797466	-	1689	8290
SGL_RS10355	NC_000911.1	1797552	1798658	-	1107	6020
SGL_RS10360	NC_000911.1	1798804	1799538	+	735	3800
SGL_RS10365	NC_000911.1	1799608	1800483	+	876	5536
SGL_RS10370	NC_000911.1	1800387	1801844	+	1458	10200
SGL_RS10375	NC_000911.1	1801850	1802680	+	831	7975
SGL_RS10380	NC_000911.1	1802742	1804142	-	1401	10496
SGL_RS10385	NC_000911.1	1804403	1805155	-	753	5942
SGL_RS10390	NC_000911.1	1805220	1806296	-	1077	8953
SGL_RS10395	NC_000911.1	1806871	1807236	-	366	2508
SGL_RS10400	NC_000911.1	1807333	1808721	-	1389	6036
SGL_RS10405	NC_000911.1	1808922	1810946	-	2025	19320
SGL_RS10410	NC_000911.1	1811130	1811501	+	372	1781
SGL_RS10415	NC_000911.1	1811746	1813557	+	1812	17448
SGL_RS10420	NC_000911.1	1813554	1814234	-	681	6412
SGL_RS10425	NC_000911.1	1814231	1815304	-	1074	7061
SGL_RS10430	NC_000911.1	1815454	1816371	+	918	4479
SGL_RS10435	NC_000911.1	1816855	1818762	-	1908	14295
SGL_RS10440	NC_000911.1	1818915	1819997	-	1083	10413
SGL_RS10445	NC_000911.1	1820238	1820837	-	600	3248
SGL_RS10450	NC_000911.1	1820889	1821614	-	726	3642
SGL_RS10455	NC_000911.1	1821824	1822036	-	213	1112
SGL_RS10460	NC_000911.1	1822054	1822620	-	567	2361
SGL_RS10465	NC_000911.1	1822666	1823130	-	465	2295
SGL_RS10475	NC_000911.1	1823570	1823686	+	117	688
SGL_RS10480	NC_000911.1	1823968	1824732	-	765	2869
SGL_RS10485	NC_000911.1	1824953	1825468	-	516	2672
SGL_RS10490	NC_000911.1	1825600	1826226	+	627	2498
SGL_RS10495	NC_000911.1	1826259	1826708	+	450	2212
SGL_RS18890	NC_000911.1	1826764	1826901	+	138	739
SGL_RS10500	NC_000911.1	1826911	1827285	+	375	2077
SGL_RS10505	NC_000911.1	1827257	1827652	+	396	1877
SGL_RS10510	NC_000911.1	1827753	1828907	+	1155	6711
SGL_RS10515	NC_000911.1	1828997	1829491	+	495	3479
SGL_RS10520	NC_000911.1	1829553	1830497	-	945	5448
SGL_RS10525	NC_000911.1	1830628	1831491	-	864	5584
SGL_RS10530	NC_000911.1	1831561	1831929	-	369	1851
SGL_RS10540	NC_000911.1	1832360	1833169	+	810	5864
SGL_RS10545	NC_000911.1	1833176	1833589	-	414	2852
SGL_RS10550	NC_000911.1	1833655	1834299	-	645	3257
SGL_RS10555	NC_000911.1	1834508	1835503	+	996	4266
SGL_RS10565	NC_000911.1	1835747	1836649	-	903	4700
SGL_RS10570	NC_000911.1	1836691	1838130	-	1440	5758
SGL_RS10575	NC_000911.1	1838299	1839252	+	954	5129
SGL_RS10580	NC_000911.1	1839259	1840491	-	1233	6555
SGL_RS10585	NC_000911.1	1841056	1842690	-	1635	9611
SGL_RS19605	NC_000911.1	1842716	1842856	-	141	633
SGL_RS10595	NC_000911.1	1842983	1843534	-	552	3345
SGL_RS10600	NC_000911.1	1843610	1844437	-	828	5089
SGL_RS10605	NC_000911.1	1844568	1845266	-	699	3337
SGL_RS10610	NC_000911.1	1845795	1846865	-	1071	5915
SGL_RS10615	NC_000911.1	1846949	1848241	-	1293	6596
SGL_RS10620	NC_000911.1	1848301	1848702	-	402	1784
SGL_RS10625	NC_000911.1	1848799	1850550	-	1752	8503
SGL_RS10630	NC_000911.1	1850707	1853742	-	3036	13736
SGL_RS10640	NC_000911.1	1854102	1855982	+	1881	8568
SGL_RS10645	NC_000911.1	1856070	1857917	-	1848	10697
SGL_RS10650	NC_000911.1	1858047	1858604	+	558	3189
SGL_RS10655	NC_000911.1	1858609	1859790	+	1182	6242
SGL_RS10660	NC_000911.1	1859816	1861372	+	1557	7709
SGL_RS10665	NC_000911.1	1861469	1863049	+	1581	8235
SGL_RS10670	NC_000911.1	1863247	1863987	+	741	3396
SGL_RS20030	NC_000911.1	1864239	1865003	+	765	3389
SGL_RS10680	NC_000911.1	1865033	1865473	+	441	2200
SGL_RS10685	NC_000911.1	1865658	1866761	+	1104	6095
SGL_RS10690	NC_000911.1	1866843	1867697	+	855	4035
SGL_RS10695	NC_000911.1	1867737	1868564	+	828	4799
SGL_RS10700	NC_000911.1	1868660	1871002	+	2343	14617
SGL_RS10705	NC_000911.1	1871011	1871835	-	825	8520
SGL_RS10710	NC_000911.1	1871855	1872589	-	735	5363
SGL_RS10715	NC_000911.1	1872656	1873648	+	993	7215
SGL_RS10720	NC_000911.1	1873698	1874846	-	1149	6494
SGL_RS10725	NC_000911.1	1875129	1875491	+	363	1283
SGL_RS10730	NC_000911.1	1875563	1876309	+	747	3181
SGL_RS10735	NC_000911.1	1876302	1876841	+	540	2323
SGL_RS18900	NC_000911.1	1877208	1878055	+	848	9382
SGL_RS10750	NC_000911.1	1878099	1879682	-	1584	14649
SGL_RS10755	NC_000911.1	1879983	1880699	-	717	4061
SGL_RS10760	NC_000911.1	1881938	1883311	+	1374	6252
SGL_RS10765	NC_000911.1	1883329	1884624	-	1296	5546
SGL_RS10770	NC_000911.1	1884739	1884927	+	189	1052
SGL_RS10775	NC_000911.1	1885136	1886146	+	1011	4060
SGL_RS10780	NC_000911.1	1886153	1886737	+	585	2266
SGL_RS10785	NC_000911.1	1887159	1888262	-	1104	9106
SGL_RS10790	NC_000911.1	1888398	1888778	-	381	3138
SGL_RS10795	NC_000911.1	1888778	1889740	-	963	5298
SGL_RS10800	NC_000911.1	1889872	1890474	-	603	2501
SGL_RS10805	NC_000911.1	1890461	1892119	-	1659	7142
SGL_RS10810	NC_000911.1	1892213	1892500	-	288	1675
SGL_RS10815	NC_000911.1	1892478	1892825	-	348	2645
SGL_RS10820	NC_000911.1	1892918	1895425	+	2508	17605
SGL_RS10825	NC_000911.1	1895520	1896599	-	1080	5643
SGL_RS10830	NC_000911.1	1896869	1897513	-	645	2799
SGL_RS10835	NC_000911.1	1897570	1898412	+	843	6457
SGL_RS10840	NC_000911.1	1898437	1899240	-	804	8980
SGL_RS10845	NC_000911.1	1899233	1899481	-	249	2863
SGL_RS10850	NC_000911.1	1899700	1901148	+	1449	7042
SGL_RS18905	NC_000911.1	1901385	1901963	-	579	6077
SGL_RS19895	NC_000911.1	1901873	1902232	-	360	2242
SGL_RS10865	NC_000911.1	1902437	1903924	-	1488	7981
SGL_RS10870	NC_000911.1	1904025	1905977	-	1953	9455
SGL_RS10875	NC_000911.1	1906170	1907744	-	1575	6174
SGL_RS10880	NC_000911.1	1907764	1908621	-	858	4511
SGL_RS10885	NC_000911.1	1908804	1909151	+	348	1801
SGL_RS10890	NC_000911.1	1909190	1910095	+	906	4356
SGL_RS10895	NC_000911.1	1910499	1911494	+	996	5889
SGL_RS10900	NC_000911.1	1911570	1911761	-	192	1222
SGL_RS10905	NC_000911.1	1911896	1912714	-	819	4993
SGL_RS10910	NC_000911.1	1912776	1914113	-	1338	7586
SGL_RS10915	NC_000911.1	1914113	1914652	-	540	4544
SGL_RS10920	NC_000911.1	1914818	1915135	-	318	2173
SGL_RS10925	NC_000911.1	1915274	1916473	-	1200	5244
SGL_RS10930	NC_000911.1	1916533	1918608	-	2076	9541
SGL_RS10935	NC_000911.1	1918815	1919285	-	471	2527
SGL_RS10940	NC_000911.1	1919436	1919816	-	381	1781
SGL_RS10945	NC_000911.1	1919913	1920548	-	636	3441
SGL_RS10950	NC_000911.1	1920660	1921919	+	1260	6367
SGL_RS10955	NC_000911.1	1922124	1922738	+	615	3814
SGL_RS10960	NC_000911.1	1922791	1923114	-	324	1971
SGL_RS19900	NC_000911.1	1923170	1923472	-	303	2555
SGL_RS19905	NC_000911.1	1923625	1923897	-	273	2701
SGL_RS10975	NC_000911.1	1924251	1924850	+	600	6172
SGL_RS10980	NC_000911.1	1924999	1925943	+	945	10956
SGL_RS10985	NC_000911.1	1926030	1927700	+	1671	11680
SGL_RS10990	NC_000911.1	1927725	1928021	-	297	1429
SGL_RS10995	NC_000911.1	1928323	1930626	+	2304	11333
SGL_RS11000	NC_000911.1	1931139	1932311	+	1173	4969
SGL_RS11005	NC_000911.1	1932354	1933418	+	1065	4993
SGL_RS11010	NC_000911.1	1933468	1933854	-	387	3692
SGL_RS11015	NC_000911.1	1933854	1934060	-	207	1999
SGL_RS11020	NC_000911.1	1934307	1935530	-	1224	5777
SGL_RS11025	NC_000911.1	1935912	1937069	+	1158	5808
SGL_RS11030	NC_000911.1	1937086	1937397	+	312	2193
SGL_RS11035	NC_000911.1	1937474	1938310	+	837	3457
SGL_RS11040	NC_000911.1	1938429	1938782	+	354	1756
SGL_RS11045	NC_000911.1	1938985	1939494	+	510	3550
SGL_RS11050	NC_000911.1	1939521	1939781	+	261	1441
SGL_RS11055	NC_000911.1	1939865	1940506	-	642	3355
SGL_RS11060	NC_000911.1	1940549	1942087	-	1539	8053
SGL_RS11065	NC_000911.1	1942234	1942701	-	468	3125
SGL_RS11070	NC_000911.1	1942923	1944314	+	1392	8300
SGL_RS19610	NC_000911.1	1944345	1944521	+	177	913
SGL_RS11075	NC_000911.1	1944586	1945374	+	789	4631
SGL_RS11080	NC_000911.1	1945518	1947179	-	1662	7589
SGL_RS11085	NC_000911.1	1947325	1948824	-	1500	7600
SGL_RS20205	NC_000911.1	1949100	1949372	-	273	2730
SGL_RS11090	NC_000911.1	1949613	1952270	+	2658	14336
SGL_RS11095	NC_000911.1	1952323	1953810	+	1488	6337
SGL_RS11100	NC_000911.1	1953791	1954615	+	825	3850
SGL_RS11105	NC_000911.1	1954721	1955071	+	351	2515
SGL_RS11110	NC_000911.1	1955221	1955562	+	342	2010
SGL_RS11115	NC_000911.1	1955690	1956181	+	492	3091
SGL_RS11120	NC_000911.1	1956194	1957486	+	1293	6193
SGL_RS11125	NC_000911.1	1957758	1958132	+	375	2089
SGL_RS11130	NC_000911.1	1958240	1958503	+	264	1124
SGL_RS11135	NC_000911.1	1958582	1959325	+	744	4780
SGL_RS11140	NC_000911.1	1959436	1961079	-	1644	8597
SGL_RS11145	NC_000911.1	1961439	1961600	+	162	1411
SGL_RS19910	NC_000911.1	1961685	1962068	+	384	2511
SGL_RS11155	NC_000911.1	1962366	1962545	+	180	1269
SGL_RS11160	NC_000911.1	1962705	1965467	-	2763	27866
SGL_RS11165	NC_000911.1	1965485	1965949	-	465	3926
SGL_RS11170	NC_000911.1	1966146	1969118	-	2973	15547
SGL_RS11175	NC_000911.1	1969468	1970430	+	963	5892
SGL_RS11180	NC_000911.1	1970581	1970988	+	408	4112
SGL_RS11185	NC_000911.1	1970952	1971968	-	1017	9523
SGL_RS11190	NC_000911.1	1972061	1972549	+	489	5314
SGL_RS19230	NC_000911.1	1972561	1973061	+	501	6256
SGL_RS18925	NC_000911.1	1973118	1973390	+	273	1905
SGL_RS11200	NC_000911.1	1973611	1974765	-	1155	4807
SGL_RS11205	NC_000911.1	1975056	1975481	+	426	1693
SGL_RS11210	NC_000911.1	1975575	1975874	-	300	2005
SGL_RS11215	NC_000911.1	1976019	1976720	+	702	3595
SGL_RS11220	NC_000911.1	1976799	1977965	-	1167	6791
SGL_RS11225	NC_000911.1	1978131	1979039	-	909	3542
SGL_RS11230	NC_000911.1	1979144	1980193	-	1050	5494
SGL_RS11235	NC_000911.1	1980365	1981471	-	1107	5124
SGL_RS11240	NC_000911.1	1982049	1982273	+	225	1319
SGL_RS11245	NC_000911.1	1982308	1983171	+	864	4287
SGL_RS11250	NC_000911.1	1983204	1983932	+	729	6094
SGL_RS11255	NC_000911.1	1983982	1985658	+	1677	9757
SGL_RS11260	NC_000911.1	1985874	1986872	+	999	7556
SGL_RS11265	NC_000911.1	1987100	1988242	+	1143	8118
SGL_RS11270	NC_000911.1	1988385	1988837	+	453	3092
SGL_RS11275	NC_000911.1	1988834	1991266	-	2433	9710
SGL_RS11280	NC_000911.1	1991550	1993274	+	1725	8838
SGL_RS11285	NC_000911.1	1993377	1994045	-	669	2979
SGL_RS11290	NC_000911.1	1994147	1997251	-	3105	16281
SGL_RS11295	NC_000911.1	1997497	1997790	-	294	1854
SGL_RS11300	NC_000911.1	1997993	1998451	+	459	2036
SGL_RS11305	NC_000911.1	1998460	1999347	+	888	4066
SGL_RS11310	NC_000911.1	1999477	2000730	+	1254	6893
SGL_RS11315	NC_000911.1	2000815	2002194	+	1380	7222
SGL_RS11320	NC_000911.1	2002241	2002894	-	654	3419
SGL_RS11325	NC_000911.1	2002891	2004465	-	1575	9224
SGL_RS11330	NC_000911.1	2004626	2006095	+	1470	7669
SGL_RS11335	NC_000911.1	2006120	2006563	+	444	2813
SGL_RS11340	NC_000911.1	2006851	2007807	+	957	5548
SGL_RS11345	NC_000911.1	2007850	2008752	+	903	4743
SGL_RS11350	NC_000911.1	2008874	2010004	-	1131	9389
SGL_RS11355	NC_000911.1	2010218	2011369	+	1152	6772
SGL_RS11360	NC_000911.1	2011521	2012141	+	621	3610
SGL_RS11365	NC_000911.1	2012231	2012626	+	396	2610
SGL_RS11370	NC_000911.1	2012754	2013485	+	732	3035
SGL_RS11375	NC_000911.1	2013538	2014185	+	648	2798
SGL_RS11380	NC_000911.1	2014182	2014787	-	606	3563
SGL_RS11385	NC_000911.1	2014908	2016818	-	1911	15106
SGL_RS11390	NC_000911.1	2017104	2017964	+	861	3412
SGL_RS11395	NC_000911.1	2017964	2018788	+	825	4098
SGL_RS11400	NC_000911.1	2018851	2019237	-	387	4761
SGL_RS11405	NC_000911.1	2019253	2020344	-	1092	12918
SGL_RS11410	NC_000911.1	2020349	2021035	-	687	5096
SGL_RS11415	NC_000911.1	2021252	2021944	+	693	3062
SGL_RS11420	NC_000911.1	2022028	2023071	+	1044	6266
SGL_RS11425	NC_000911.1	2023278	2024012	+	735	3853
SGL_RS11430	NC_000911.1	2024126	2024476	+	351	1744
SGL_RS11435	NC_000911.1	2024549	2024980	+	432	1382
SGL_RS11440	NC_000911.1	2024993	2026147	+	1155	5709
SGL_RS11445	NC_000911.1	2026227	2026538	+	312	1525
SGL_RS11450	NC_000911.1	2026675	2028126	+	1452	6931
SGL_RS11455	NC_000911.1	2028157	2028744	-	588	2549
SGL_RS11460	NC_000911.1	2028898	2030421	+	1524	7653
SGL_RS11465	NC_000911.1	2030534	2030974	+	441	4449
SGL_RS11470	NC_000911.1	2031001	2032473	-	1473	7560
SGL_RS11475	NC_000911.1	2032604	2032891	+	288	1354
SGL_RS11480	NC_000911.1	2032951	2034123	-	1173	5903
SGL_RS11485	NC_000911.1	2034294	2034803	+	510	3017
SGL_RS11490	NC_000911.1	2035067	2035432	+	366	2174
SGL_RS11495	NC_000911.1	2035474	2036850	+	1377	6088
SGL_RS11500	NC_000911.1	2036911	2038527	-	1617	10019
SGL_RS11505	NC_000911.1	2038644	2039063	-	420	2722
SGL_RS11510	NC_000911.1	2039078	2039530	+	453	2280
SGL_RS11515	NC_000911.1	2039541	2040161	+	621	6061
