Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX15694056	SRR19644137	2022-06-28 14:18:40	2022-06-13 19:17:23	7274113	2196782126	7274113	302	970		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644137/SRR19644137.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390458	SAMN29019112	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240734							no					GEO	SRA1436942		public	FAA0A6E0088B71F85B5187445A055889	E383E566F1597DA85F3ADE3904F114CA		
SRX15694057	SRR19644138	2022-06-28 14:18:40	2022-06-13 19:13:42	982621	296751542	982621	302	132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644138/SRR19644138.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390457	SAMN29019114	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240735							no					GEO	SRA1436942		public	E07305CE74850CFF4AC8CF830ADA7FB0	E90801FFB15EE5AB5B91B53440F3A695		
SRX15694058	SRR19644139	2022-06-28 14:18:40	2022-06-13 19:20:35	11879108	3587490616	11879108	302	1590		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644139/SRR19644139.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390459	SAMN29019116	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240736							no					GEO	SRA1436942		public	04471C528CFFD7AC8F7A148440EEDF5C	19091E8D70C9E70E46F00C49E1F37E92		
SRX15694059	SRR19644140	2022-06-28 14:18:40	2022-06-13 19:23:12	10979158	3315705716	10979158	302	1472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644140/SRR19644140.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390460	SAMN29019119	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240737							no					GEO	SRA1436942		public	544AD6D70E10013CD41A41C5FFD8774F	E80827E8D1ED7F51083BDA3F17C96CFE		
SRX15694060	SRR19644141	2022-06-28 14:18:40	2022-06-13 19:19:50	12432288	3754550976	12432288	302	1724		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644141/SRR19644141.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390461	SAMN29019120	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240738							no					GEO	SRA1436942		public	55E77F93A172D2412D6D01F92622E8B4	6F5B8C768F947A9EA52F8C0F11911A81		
SRX15694061	SRR19644142	2022-06-28 14:18:40	2022-06-13 19:19:49	14482646	4373759092	14482646	302	1939		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644142/SRR19644142.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390462	SAMN29019121	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240739							no					GEO	SRA1436942		public	3DB594D99714E0E692BBDADD36E89612	5486AA716DF2BABDA83B5E78DCC73403		
SRX15694062	SRR19644143	2022-06-28 14:18:40	2022-06-13 19:39:41	55168915	16661012330	55168915	302	5055		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644143/SRR19644143.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390463	SAMN29019122	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240740							no					GEO	SRA1436942		public	C6DC2E25D1C4C5553F2F5D64C9DC17F5	62226E44DE7F138B10F8D011648FC04D		
SRX15694063	SRR19644144	2022-06-28 14:18:40	2022-06-13 19:25:02	29871922	9021320444	29871922	302	2762		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644144/SRR19644144.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390464	SAMN29019123	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240741							no					GEO	SRA1436942		public	2CBE93B9F880C1A7AC6FD3855C875FC8	B7B4FBF7882113B0D0E5A0DF7A8366B5		
SRX15694064	SRR19644145	2022-06-28 14:18:40	2022-06-13 19:44:10	50063705	15119238910	50063705	302	4597		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644145/SRR19644145.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390465	SAMN29019124	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240742							no					GEO	SRA1436942		public	39E14D04587B011B73AA89BE604A3927	4E001511D57B0E698D9B3F0AD258D859		
SRX15694065	SRR19644146	2022-06-28 14:18:40	2022-06-13 19:43:16	38353689	11582814078	38353689	302	3529		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644146/SRR19644146.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390466	SAMN29019126	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240743							no					GEO	SRA1436942		public	6B230C8513A2AB85041D5AF63A7CC820	EEDEFEAF64150FB14DF40A4DD3260E68		
SRX15694066	SRR19644147	2022-06-28 14:18:41	2022-06-13 19:56:23	56241946	16985067692	56241946	302	5131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644147/SRR19644147.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390467	SAMN29019127	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240744							no					GEO	SRA1436942		public	2EE5EA5C36036F36BBA288BC7F4D9B41	8A4437371C4126A83D5D1CFB777A67D4		
SRX15694067	SRR19644148	2022-06-28 14:18:41	2022-06-13 19:36:23	52729015	15924162530	52729015	302	4840		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19644/SRR19644148/SRR19644148.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390468	SAMN29019128	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240745							no					GEO	SRA1436942		public	796FB2AF42EDBA6625A53CB79F142BD0	370258FE67D53EA11F4BB415037482B8		
SRX15694068	SRR19644149	2022-06-28 14:18:41	2022-06-13 19:38:52	51413339	15526828378	51413339	302	4706		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19644/SRR19644149/SRR19644149.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390469	SAMN29019129	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240746							no					GEO	SRA1436942		public	DF8BAEA5080D5A03BDCD13D33C6A9092	23CCC880B0B7EBD2E5D24202BD66EDCF		
SRX15694069	SRR19644150	2022-06-28 14:18:41	2022-06-13 19:27:54	27700408	8365523216	27700408	302	2563		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19644/SRR19644150/SRR19644150.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390470	SAMN29019125	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240747							no					GEO	SRA1436942		public	584137FE67636FC654FA1000E3A4FDE1	EC172A4F9AC0625135D04EB223BB584C		
SRX15694070	SRR19644151	2022-06-28 14:18:41	2022-06-13 19:25:24	17254996	5211008792	17254996	302	1586		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19644/SRR19644151/SRR19644151.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390471	SAMN29019130	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240748							no					GEO	SRA1436942		public	114294C8F45E5884419FB0EA0FF2AA97	8A23FA215433FAD7792E22409458970E		
SRX15694071	SRR19644152	2022-06-28 14:18:41	2022-06-13 19:14:44	2581134	779502468	2581134	302	238		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19644/SRR19644152/SRR19644152.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390473	SAMN29019131	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240749							no					GEO	SRA1436942		public	B5E6535AD5E84DF3F349E8933B9E4C9A	CD42F92D0D02C0672EF12228E22F91A9		
SRX15694072	SRR19644153	2022-06-28 14:18:41	2022-06-13 19:14:52	5174127	1562586354	5174127	302	472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19644/SRR19644153/SRR19644153.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390472	SAMN29019132	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240750							no					GEO	SRA1436942		public	6075F653D7CFE338820E5E2967CEF1D4	670BDEDC8D71B4EC0BBD347E3404F7C4		
SRX15694073	SRR19644154	2022-06-28 14:18:41	2022-06-13 19:13:59	2197001	663494302	2197001	302	203		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19644/SRR19644154/SRR19644154.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390474	SAMN29019133	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240751							no					GEO	SRA1436942		public	81CA7C1BA800A7F72787456CA3D2722D	B7CE190904DD9B2A54C6313CC787F543		
SRX15694352	SRR19643322	2022-06-28 14:18:54	2022-06-13 19:12:41	14799359	4469406418	0	302	1972		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643322/SRR19643322.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390752	SAMN29018904	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240680							no					GEO	SRA1436942		public	F608BE4CE6E2CCFB697EC1D6DF3DD9D4	DD9C132C6898CA5E464680BA476F46A1		
SRX15694353	SRR19643323	2022-06-28 14:18:55	2022-06-13 19:12:43	8941977	2700477054	0	302	1194		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643323/SRR19643323.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390754	SAMN29018906	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240681							no					GEO	SRA1436942		public	4E037C66D1BB46018536AEBACC1D81D1	E001CBCBC22651B363B0214865881E03		
SRX15694354	SRR19643324	2022-06-28 14:18:55	2022-06-13 19:04:39	373580	112821160	373580	302	49		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643324/SRR19643324.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390755	SAMN29018908	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240682							no					GEO	SRA1436942		public	BC051BE2701FB565C0B572AA373DEE05	856552F19E1170CF9F80E6DC1502C447		
SRX15694355	SRR19643325	2022-06-28 14:18:55	2022-06-13 19:04:44	381093	115090086	381093	302	51		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643325/SRR19643325.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390756	SAMN29018914	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240683							no					GEO	SRA1436942		public	E1C5E165F744591550749643729DDF5D	70DE5F87E739759F7947474FC05D2B17		
SRX15694356	SRR19643326	2022-06-28 14:18:55	2022-06-13 19:04:46	843791	254824882	843791	302	112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643326/SRR19643326.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390757	SAMN29018916	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240684							no					GEO	SRA1436942		public	00229F6627C6D7D378295FDB15B7D819	E598B011DAA141D8959418368653A1F8		
SRX15694357	SRR19643327	2022-06-28 14:18:55	2022-06-13 19:04:32	162535	49085570	162535	302	21		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643327/SRR19643327.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390758	SAMN29018918	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240685							no					GEO	SRA1436942		public	061E0732EB9F242CB769894FD62993ED	F294352E4C94847FF4E6498C5FA26116		
SRX15694359	SRR19643329	2022-06-28 14:18:55	2022-06-13 19:04:44	592800	179025600	592800	302	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643329/SRR19643329.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390760	SAMN29018910	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240687							no					GEO	SRA1436942		public	9C884E31525FE21BB79C6243E4B2ED11	6D8BE122C49CD2D3CE030D175E0CAEEE		
SRX15694360	SRR19643330	2022-06-28 14:18:55	2022-06-13 19:13:00	15496162	4679840924	15496162	302	2086		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643330/SRR19643330.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390762	SAMN29018912	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240688							no					GEO	SRA1436942		public	CD1BC0BDABDAFB5C2C9A91A81AF0C0EC	86EEB4045F069C11CE77125FDFB77B30		
SRX15694361	SRR19643331	2022-06-28 14:18:55	2022-06-13 19:04:40	476449	143887598	476449	302	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643331/SRR19643331.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390761	SAMN29018923	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240689							no					GEO	SRA1436942		public	597BB66729E9438A5FD7045128BC86B9	0C67D3F4B1A52D0DC62DD590724F3469		
SRX15694362	SRR19643333	2022-06-28 14:18:55	2022-06-13 19:04:23	209950	63404900	209950	302	27		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643333/SRR19643333.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390763	SAMN29018926	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240690							no					GEO	SRA1436942		public	4CF46D62830D809D1C45B518867F58E3	9E9BA202BDFD1AC24EDDD6FCD95DFC9E		
SRX15694363	SRR19643334	2022-06-28 14:18:55	2022-06-13 19:04:13	20332	6140264	20332	302	2		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643334/SRR19643334.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390764	SAMN29018929	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240691							no					GEO	SRA1436942		public	6DB8153018724ACC0754FC027942289C	90FB29D01E0C08A6C563048FEFE9B95E		
SRX15694364	SRR19643335	2022-06-28 14:18:55	2022-06-13 19:15:01	13115971	3961023242	13115971	302	1757		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643335/SRR19643335.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390765	SAMN29018932	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240692							no					GEO	SRA1436942		public	9D9C8E9A982AF422FF2ADDF0D101AD04	6BA8E3DB14032EBFEC74CBF4577BE121		
SRX15694365	SRR19643336	2022-06-28 14:18:55	2022-06-13 19:10:47	8414504	2541180208	8414504	302	1123		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643336/SRR19643336.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390766	SAMN29018935	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240693							no					GEO	SRA1436942		public	4261319531ABB31702D4593BC626540F	898FCCADC303E8CA7EE7210AE4F876A1		
SRX15694366	SRR19643337	2022-06-28 14:18:55	2022-06-13 19:08:35	5830486	1760806772	5830486	302	786		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643337/SRR19643337.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390767	SAMN29018938	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240694							no					GEO	SRA1436942		public	D328A892C72DA3F8429F310C910B89BA	341B642617050ED21BE41D799F917D3E		
SRX15694367	SRR19643338	2022-06-28 14:18:55	2022-06-13 19:15:16	14585795	4404910090	14585795	302	1964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643338/SRR19643338.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390768	SAMN29018941	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240695							no					GEO	SRA1436942		public	55C3E365FA45C305DD2FD0FCF27C29AB	6A6AF406CEAAD2AD2034575B28B580CA		
SRX15694368	SRR19643339	2022-06-28 14:18:55	2022-06-13 19:04:23	61529	18581758	61529	302	8		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643339/SRR19643339.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390769	SAMN29018944	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240696							no					GEO	SRA1436942		public	4798010531E7DD884EE8AC8726B1F439	6A21A63D70D2AC3C6381BE83798B3145		
SRX15694369	SRR19643340	2022-06-28 14:18:55	2022-06-13 19:12:35	7627680	2303559360	7627680	302	1023		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643340/SRR19643340.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390770	SAMN29018946	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240697							no					GEO	SRA1436942		public	7736A84AC812A9503E193300DCE15AD4	DC9DB620226BCB553A024559B2748E39		
SRX15694370	SRR19643341	2022-06-28 14:18:56	2022-06-13 19:12:38	8924881	2695314062	8924881	302	1193		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643341/SRR19643341.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390771	SAMN29018949	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240698							no					GEO	SRA1436942		public	083BC9C64DB4703D5D33DE834B28D9A9	F3FD35EC85611EFAFDB9C96FBD97512B		
SRX15694371	SRR19643342	2022-06-28 14:18:56	2022-06-13 19:10:58	10491545	3168446590	10491545	302	1406		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643342/SRR19643342.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390772	SAMN29018952	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240699							no					GEO	SRA1436942		public	CD9F9621A36E5D8BBBCBC46F5FE94174	5A36811553D5A3890E758CF75646CEBD		
SRX15694372	SRR19643343	2022-06-28 14:18:56	2022-06-13 19:04:42	225571	68122442	225571	302	30		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643343/SRR19643343.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390773	SAMN29018955	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240700							no					GEO	SRA1436942		public	0D1FB37CE1C8358039C4B390CC8B232D	BC7F432BD64008A27EEB1E9AED2BA3E2		
SRX15694373	SRR19643344	2022-06-28 14:18:56	2022-06-13 19:09:00	7908654	2388413508	7908654	302	1055		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643344/SRR19643344.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390774	SAMN29018958	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240701							no					GEO	SRA1436942		public	7DE8B171E73F5AB3E70509711A663EA2	1D0862CFDB068FFF553153517C7C746D		
SRX15694374	SRR19643345	2022-06-28 14:18:56	2022-06-13 19:08:19	8647912	2611669424	8647912	302	1150		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643345/SRR19643345.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390775	SAMN29018961	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240702							no					GEO	SRA1436942		public	2BBC2FD34E4EE02B0702B5C54B14EC4B	0FC06B7F8475157DFFADA784A3093EA6		
SRX15694375	SRR19643347	2022-06-28 14:18:56	2022-06-13 19:12:11	9420662	2845039924	9420662	302	1267		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643347/SRR19643347.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390776	SAMN29018964	simple	224308	Bacillus subtilis subsp. subtilis str. 168	GSM6240703							no					GEO	SRA1436942		public	829DE0ADE54D7F9BBFB0EF85C23ADA50	CD6477BCBA52F132313FB92B7F820041		
SRX15790746	SRR19744902	2023-02-01 00:06:44	2022-06-18 17:09:41	6313206	178758674	0	28	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19744/SRR19744902/SRR19744902.lite.1	GSM6253518	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP382417	PRJNA850640		850640	SRS13483444	SAMN29199284	simple	1423	Bacillus subtilis	GSM6253518							no					BIOLOGY, MASSACHUSETTS INSTITUTE OF TECHNOLOGY	SRA1439577		public	F7F28709983E33C314B0FAACA45D906E	060A0C3F2542F538B6185908FE16ECCC		
SRX15790747	SRR19744901	2023-02-01 00:06:44	2022-06-18 17:08:58	3432779	95937088	0	27	49		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19744/SRR19744901/SRR19744901.lite.1	GSM6253519	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP382417	PRJNA850640		850640	SRS13483445	SAMN29199283	simple	1423	Bacillus subtilis	GSM6253519							no					BIOLOGY, MASSACHUSETTS INSTITUTE OF TECHNOLOGY	SRA1439577		public	3FEBE2DFDB886C761EC4B68BCCDA49A9	8A5A03D2EA50CCDD2E4D02123964E177		
