# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "64" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX12668242_cds.txt" "SRX12668242.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX12668242.bam
SGL_RS11110	NC_000911.1	1955221	1955562	+	342	830
SGL_RS11115	NC_000911.1	1955690	1956181	+	492	346
SGL_RS11120	NC_000911.1	1956194	1957486	+	1293	100
SGL_RS11125	NC_000911.1	1957758	1958132	+	375	471
SGL_RS11130	NC_000911.1	1958240	1958503	+	264	159
SGL_RS11135	NC_000911.1	1958582	1959325	+	744	109
SGL_RS11140	NC_000911.1	1959436	1961079	-	1644	245
SGL_RS11145	NC_000911.1	1961439	1961600	+	162	3
SGL_RS19910	NC_000911.1	1961685	1962068	+	384	61
SGL_RS11155	NC_000911.1	1962366	1962545	+	180	6
SGL_RS11160	NC_000911.1	1962705	1965467	-	2763	161
SGL_RS11165	NC_000911.1	1965485	1965949	-	465	116
SGL_RS11170	NC_000911.1	1966146	1969118	-	2973	568
SGL_RS11175	NC_000911.1	1969468	1970430	+	963	85
SGL_RS11180	NC_000911.1	1970581	1970988	+	408	13
SGL_RS11185	NC_000911.1	1970952	1971968	-	1017	13
SGL_RS11190	NC_000911.1	1972061	1972549	+	489	8
SGL_RS19230	NC_000911.1	1972561	1973061	+	501	4
SGL_RS18925	NC_000911.1	1973118	1973390	+	273	13
SGL_RS11200	NC_000911.1	1973611	1974765	-	1155	777
SGL_RS11205	NC_000911.1	1975056	1975481	+	426	122
SGL_RS11210	NC_000911.1	1975575	1975874	-	300	362
SGL_RS11215	NC_000911.1	1976019	1976720	+	702	563
SGL_RS11220	NC_000911.1	1976799	1977965	-	1167	248
SGL_RS11225	NC_000911.1	1978131	1979039	-	909	31
SGL_RS11230	NC_000911.1	1979144	1980193	-	1050	97
SGL_RS11235	NC_000911.1	1980365	1981471	-	1107	91
SGL_RS11240	NC_000911.1	1982049	1982273	+	225	263
SGL_RS11245	NC_000911.1	1982308	1983171	+	864	118
SGL_RS11250	NC_000911.1	1983204	1983932	+	729	18
SGL_RS11255	NC_000911.1	1983982	1985658	+	1677	94
SGL_RS11260	NC_000911.1	1985874	1986872	+	999	63
SGL_RS11265	NC_000911.1	1987100	1988242	+	1143	349
SGL_RS11270	NC_000911.1	1988385	1988837	+	453	57
SGL_RS11275	NC_000911.1	1988834	1991266	-	2433	540
SGL_RS11280	NC_000911.1	1991550	1993274	+	1725	252
SGL_RS11285	NC_000911.1	1993377	1994045	-	669	118
SGL_RS11290	NC_000911.1	1994147	1997251	-	3105	729
SGL_RS11295	NC_000911.1	1997497	1997790	-	294	766
SGL_RS11300	NC_000911.1	1997993	1998451	+	459	115
SGL_RS11305	NC_000911.1	1998460	1999347	+	888	65
SGL_RS11310	NC_000911.1	1999477	2000730	+	1254	314
SGL_RS11315	NC_000911.1	2000815	2002194	+	1380	43
SGL_RS11320	NC_000911.1	2002241	2002894	-	654	28
SGL_RS11325	NC_000911.1	2002891	2004465	-	1575	272
SGL_RS11330	NC_000911.1	2004626	2006095	+	1470	295
SGL_RS11335	NC_000911.1	2006120	2006563	+	444	83
SGL_RS11340	NC_000911.1	2006851	2007807	+	957	197
SGL_RS11345	NC_000911.1	2007850	2008752	+	903	339
SGL_RS11350	NC_000911.1	2008874	2010004	-	1131	14
SGL_RS11355	NC_000911.1	2010218	2011369	+	1152	12
SGL_RS11360	NC_000911.1	2011521	2012141	+	621	10
SGL_RS11365	NC_000911.1	2012231	2012626	+	396	42
SGL_RS11370	NC_000911.1	2012754	2013485	+	732	383
SGL_RS11375	NC_000911.1	2013538	2014185	+	648	107
SGL_RS11380	NC_000911.1	2014182	2014787	-	606	144
SGL_RS11385	NC_000911.1	2014908	2016818	-	1911	139
SGL_RS11390	NC_000911.1	2017104	2017964	+	861	61
SGL_RS11395	NC_000911.1	2017964	2018788	+	825	11
SGL_RS11400	NC_000911.1	2018851	2019237	-	387	19
SGL_RS11405	NC_000911.1	2019253	2020344	-	1092	71
SGL_RS11410	NC_000911.1	2020349	2021035	-	687	96
SGL_RS11415	NC_000911.1	2021252	2021944	+	693	34
SGL_RS11420	NC_000911.1	2022028	2023071	+	1044	267
SGL_RS11425	NC_000911.1	2023278	2024012	+	735	124
SGL_RS11430	NC_000911.1	2024126	2024476	+	351	526
SGL_RS11435	NC_000911.1	2024549	2024980	+	432	69
SGL_RS11440	NC_000911.1	2024993	2026147	+	1155	60
SGL_RS11445	NC_000911.1	2026227	2026538	+	312	177
SGL_RS11450	NC_000911.1	2026675	2028126	+	1452	337
SGL_RS11455	NC_000911.1	2028157	2028744	-	588	161
SGL_RS11460	NC_000911.1	2028898	2030421	+	1524	157
SGL_RS11465	NC_000911.1	2030534	2030974	+	441	77
SGL_RS11470	NC_000911.1	2031001	2032473	-	1473	123
SGL_RS11475	NC_000911.1	2032604	2032891	+	288	547
SGL_RS11480	NC_000911.1	2032951	2034123	-	1173	27
SGL_RS11485	NC_000911.1	2034294	2034803	+	510	101
SGL_RS11490	NC_000911.1	2035067	2035432	+	366	192
SGL_RS11495	NC_000911.1	2035474	2036850	+	1377	323
SGL_RS11500	NC_000911.1	2036911	2038527	-	1617	67
SGL_RS11505	NC_000911.1	2038644	2039063	-	420	28
SGL_RS11510	NC_000911.1	2039078	2039530	+	453	100
SGL_RS11515	NC_000911.1	2039541	2040161	+	621	43
SGL_RS11520	NC_000911.1	2040280	2041458	-	1179	1066
SGL_RS11525	NC_000911.1	2041594	2041998	+	405	22
SGL_RS11530	NC_000911.1	2041999	2042982	+	984	74
SGL_RS11535	NC_000911.1	2043107	2043838	-	732	1424
SGL_RS11540	NC_000911.1	2043938	2045074	-	1137	78
SGL_RS11545	NC_000911.1	2045078	2046364	-	1287	148
SGL_RS11550	NC_000911.1	2046961	2047335	+	375	3873
SGL_RS11555	NC_000911.1	2047495	2048130	-	636	211
SGL_RS11560	NC_000911.1	2048144	2048374	-	231	49
SGL_RS11565	NC_000911.1	2048497	2049513	+	1017	0
SGL_RS11570	NC_000911.1	2049744	2050130	+	387	40
SGL_RS11580	NC_000911.1	2050496	2050819	+	324	459
SGL_RS11585	NC_000911.1	2050948	2051412	+	465	100
SGL_RS11590	NC_000911.1	2051479	2053305	-	1827	28
SGL_RS11595	NC_000911.1	2053319	2054479	-	1161	36
SGL_RS11600	NC_000911.1	2054482	2057472	-	2991	206
SGL_RS11605	NC_000911.1	2057469	2060975	-	3507	60
SGL_RS11610	NC_000911.1	2061101	2062621	-	1521	168
SGL_RS11615	NC_000911.1	2062905	2065523	+	2619	5961
SGL_RS11620	NC_000911.1	2065509	2065808	-	300	156
SGL_RS11625	NC_000911.1	2066001	2066999	-	999	828
SGL_RS11630	NC_000911.1	2067522	2068763	+	1242	540
SGL_RS11635	NC_000911.1	2068855	2069694	-	840	75
SGL_RS11640	NC_000911.1	2070019	2070891	+	873	291
SGL_RS11645	NC_000911.1	2070975	2071382	+	408	134
SGL_RS11650	NC_000911.1	2071379	2072074	+	696	151
SGL_RS11655	NC_000911.1	2072108	2072887	+	780	33
SGL_RS11660	NC_000911.1	2073161	2074603	+	1443	436
SGL_RS11665	NC_000911.1	2074694	2074957	+	264	173
SGL_RS11670	NC_000911.1	2074954	2075214	+	261	42
SGL_RS11675	NC_000911.1	2075381	2075971	+	591	80
SGL_RS11680	NC_000911.1	2075968	2076507	-	540	37
SGL_RS11685	NC_000911.1	2076547	2078340	-	1794	40
SGL_RS11690	NC_000911.1	2078366	2080120	-	1755	41
SGL_RS11695	NC_000911.1	2080885	2082720	+	1836	475
SGL_RS11700	NC_000911.1	2082864	2083916	-	1053	14
SGL_RS11705	NC_000911.1	2084143	2084370	+	228	159
SGL_RS18930	NC_000911.1	2084482	2084760	+	279	29
SGL_RS11715	NC_000911.1	2084922	2085206	+	285	265
SGL_RS11720	NC_000911.1	2085211	2085417	+	207	77
SGL_RS11725	NC_000911.1	2085445	2085684	+	240	75
SGL_RS11730	NC_000911.1	2085826	2086110	+	285	283
SGL_RS18935	NC_000911.1	2086107	2086211	+	105	24
SGL_RS11735	NC_000911.1	2086305	2087129	-	825	268
SGL_RS11740	NC_000911.1	2087407	2087733	+	327	50
SGL_RS11750	NC_000911.1	2088130	2088636	-	507	218
SGL_RS11755	NC_000911.1	2088680	2090023	+	1344	125
SGL_RS11760	NC_000911.1	2090026	2091630	-	1605	53
SGL_RS11765	NC_000911.1	2091711	2092178	-	468	30
SGL_RS11775	NC_000911.1	2092519	2093508	-	990	67
SGL_RS11780	NC_000911.1	2093629	2094924	-	1296	264
SGL_RS11785	NC_000911.1	2095079	2095666	+	588	385
SGL_RS11790	NC_000911.1	2095723	2096040	-	318	70
SGL_RS11795	NC_000911.1	2096076	2096540	-	465	35
SGL_RS11800	NC_000911.1	2096618	2097574	-	957	137
SGL_RS11805	NC_000911.1	2097643	2098602	+	960	47
SGL_RS11810	NC_000911.1	2098921	2100261	+	1341	484
SGL_RS11815	NC_000911.1	2100463	2101980	+	1518	79
SGL_RS11820	NC_000911.1	2101977	2102561	-	585	124
SGL_RS11825	NC_000911.1	2102769	2104391	-	1623	82
SGL_RS11830	NC_000911.1	2104439	2104912	-	474	75
SGL_RS11835	NC_000911.1	2104943	2105608	-	666	30
SGL_RS11840	NC_000911.1	2105837	2107645	+	1809	179
SGL_RS11845	NC_000911.1	2107664	2110159	-	2496	69
SGL_RS11850	NC_000911.1	2110166	2110579	-	414	21
SGL_RS11855	NC_000911.1	2110697	2111044	-	348	93
SGL_RS11860	NC_000911.1	2111141	2115877	-	4737	173
SGL_RS11865	NC_000911.1	2116083	2117312	-	1230	12
SGL_RS11870	NC_000911.1	2117309	2118214	-	906	14
SGL_RS11875	NC_000911.1	2118198	2119337	-	1140	76
SGL_RS11880	NC_000911.1	2119301	2120020	-	720	54
SGL_RS11885	NC_000911.1	2120067	2121146	-	1080	36
SGL_RS11890	NC_000911.1	2121641	2123347	-	1707	47
SGL_RS20150	NC_000911.1	2123386	2123508	-	123	19
SGL_RS11895	NC_000911.1	2123646	2123996	+	351	253
SGL_RS11900	NC_000911.1	2124122	2124973	+	852	61
SGL_RS11905	NC_000911.1	2124966	2126246	+	1281	15
SGL_RS11910	NC_000911.1	2126243	2127589	-	1347	86
SGL_RS11915	NC_000911.1	2127879	2128127	+	249	496
SGL_RS11920	NC_000911.1	2128168	2128524	+	357	350
SGL_RS11925	NC_000911.1	2128767	2130941	+	2175	271
SGL_RS11930	NC_000911.1	2131105	2131539	+	435	26
SGL_RS11935	NC_000911.1	2131616	2132098	-	483	116
SGL_RS11940	NC_000911.1	2132257	2132457	-	201	149
SGL_RS11945	NC_000911.1	2132715	2133545	+	831	125
SGL_RS11950	NC_000911.1	2133549	2134022	-	474	28
SGL_RS11955	NC_000911.1	2134202	2137153	+	2952	577
SGL_RS11960	NC_000911.1	2137259	2137738	+	480	325
SGL_RS11965	NC_000911.1	2137707	2138081	+	375	94
SGL_RS11970	NC_000911.1	2138074	2138439	+	366	42
SGL_RS18940	NC_000911.1	2138496	2138621	+	126	3
SGL_RS11975	NC_000911.1	2138723	2139142	-	420	45
SGL_RS11980	NC_000911.1	2139193	2140395	+	1203	447
SGL_RS11985	NC_000911.1	2140664	2141593	+	930	7
SGL_RS11990	NC_000911.1	2141613	2144246	-	2634	313
SGL_RS11995	NC_000911.1	2144427	2144846	-	420	216
SGL_RS12000	NC_000911.1	2144979	2145812	-	834	26
SGL_RS12005	NC_000911.1	2146000	2146467	-	468	381
SGL_RS12010	NC_000911.1	2146801	2147376	+	576	64
SGL_RS12015	NC_000911.1	2147548	2148033	+	486	175
SGL_RS12020	NC_000911.1	2148253	2149233	+	981	110
SGL_RS12025	NC_000911.1	2149333	2150250	+	918	86
SGL_RS12030	NC_000911.1	2150247	2151401	+	1155	51
SGL_RS12040	NC_000911.1	2151606	2152190	+	585	41
SGL_RS12045	NC_000911.1	2152291	2152629	-	339	353
SGL_RS12050	NC_000911.1	2152932	2153933	+	1002	370
SGL_RS20155	NC_000911.1	2154072	2154206	-	135	28
SGL_RS12055	NC_000911.1	2154205	2154498	+	294	39
SGL_RS12060	NC_000911.1	2154516	2155172	-	657	17
SGL_RS12065	NC_000911.1	2155273	2156265	-	993	39
SGL_RS19235	NC_000911.1	2156344	2156436	+	93	2
SGL_RS12070	NC_000911.1	2156497	2156961	-	465	77
SGL_RS12075	NC_000911.1	2157115	2157303	+	189	9
SGL_RS12080	NC_000911.1	2157442	2158470	+	1029	63
SGL_RS12085	NC_000911.1	2158543	2159355	+	813	96
SGL_RS12090	NC_000911.1	2159620	2172219	+	12600	559
SGL_RS12095	NC_000911.1	2172365	2173099	+	735	6
SGL_RS12100	NC_000911.1	2173197	2176772	+	3576	329
SGL_RS12105	NC_000911.1	2177115	2177903	+	789	58
SGL_RS12110	NC_000911.1	2177900	2178310	+	411	11
SGL_RS19915	NC_000911.1	2178325	2178837	+	513	17
SGL_RS12120	NC_000911.1	2178840	2179505	+	666	29
SGL_RS12125	NC_000911.1	2179537	2180019	+	483	45
SGL_RS12130	NC_000911.1	2180073	2180543	+	471	86
SGL_RS12135	NC_000911.1	2180577	2180888	+	312	70
SGL_RS12140	NC_000911.1	2181013	2181975	+	963	200
SGL_RS12145	NC_000911.1	2182096	2183958	+	1863	81
SGL_RS12150	NC_000911.1	2184030	2185784	-	1755	644
SGL_RS12155	NC_000911.1	2185870	2188077	-	2208	381
SGL_RS12160	NC_000911.1	2188230	2190236	-	2007	143
SGL_RS19920	NC_000911.1	2190703	2190940	-	238	14
SGL_RS12165	NC_000911.1	2190933	2192051	-	1119	394
SGL_RS12170	NC_000911.1	2192133	2192681	-	549	185
SGL_RS12175	NC_000911.1	2192668	2193390	-	723	188
SGL_RS12180	NC_000911.1	2193591	2193812	-	222	36
SGL_RS12185	NC_000911.1	2193813	2194157	-	345	11
SGL_RS12190	NC_000911.1	2194405	2197101	+	2697	230
SGL_RS12195	NC_000911.1	2197132	2197620	+	489	25
SGL_RS12200	NC_000911.1	2197732	2200959	-	3228	199
SGL_RS12205	NC_000911.1	2201147	2202550	-	1404	228
SGL_RS12210	NC_000911.1	2202944	2204053	+	1110	278
SGL_RS20075	NC_000911.1	2204157	2205372	+	1216	258
SGL_RS12225	NC_000911.1	2205774	2206451	+	678	201
SGL_RS12230	NC_000911.1	2206551	2207159	+	609	92
SGL_RS12235	NC_000911.1	2207370	2208695	-	1326	557
SGL_RS12240	NC_000911.1	2208778	2209758	-	981	463
SGL_RS12245	NC_000911.1	2209703	2209939	-	237	294
SGL_RS18950	NC_000911.1	2210006	2210161	-	156	264
SGL_RS18955	NC_000911.1	2210385	2211162	+	778	5
SGL_RS12255	NC_000911.1	2211283	2212479	+	1197	142
SGL_RS12260	NC_000911.1	2212505	2213707	+	1203	100
SGL_RS12265	NC_000911.1	2213707	2214735	+	1029	13
SGL_RS12270	NC_000911.1;NC_000911.1	2214685;2215727	2215725;2215801	-;-	1116	156
SGL_RS12275	NC_000911.1	2216151	2216396	+	246	1363
SGL_RS12280	NC_000911.1	2216476	2219175	-	2700	49
SGL_RS12285	NC_000911.1	2219290	2219793	+	504	565
SGL_RS12290	NC_000911.1	2219786	2220961	+	1176	55
SGL_RS12295	NC_000911.1	2221173	2221631	+	459	342
SGL_RS18960	NC_000911.1	2221648	2222199	+	552	218
SGL_RS12305	NC_000911.1	2222316	2222876	+	561	1390
SGL_RS18965	NC_000911.1	2222898	2223815	+	918	530
SGL_RS12310	NC_000911.1	2223873	2224568	+	696	395
SGL_RS12315	NC_000911.1	2224789	2225079	-	291	136
SGL_RS12320	NC_000911.1	2225278	2225709	-	432	2355
SGL_RS12325	NC_000911.1	2225766	2226530	-	765	68
SGL_RS12330	NC_000911.1	2226619	2227404	-	786	58
SGL_RS19240	NC_000911.1	2227654	2227752	+	99	2
SGL_RS12335	NC_000911.1	2227829	2228377	+	549	8
SGL_RS12340	NC_000911.1	2228445	2230328	-	1884	222
SGL_RS12345	NC_000911.1	2230487	2231515	+	1029	578
SGL_RS12350	NC_000911.1	2231639	2233036	+	1398	28
SGL_RS12355	NC_000911.1	2233037	2233834	-	798	42
SGL_RS12360	NC_000911.1	2233809	2234273	-	465	85
SGL_RS12365	NC_000911.1	2234304	2234753	-	450	357
SGL_RS12375	NC_000911.1	2235072	2235482	-	411	5
SGL_RS19925	NC_000911.1	2235561	2235920	+	360	0
SGL_RS18970	NC_000911.1	2235830	2236408	+	579	1
SGL_RS12390	NC_000911.1	2236419	2237054	-	636	36
SGL_RS12395	NC_000911.1	2237134	2238189	+	1056	76
SGL_RS12400	NC_000911.1	2238277	2238954	-	678	40
SGL_RS12410	NC_000911.1	2239239	2241248	+	2010	285
SGL_RS12415	NC_000911.1	2241355	2242788	+	1434	264
SGL_RS12420	NC_000911.1	2242886	2243137	+	252	9
SGL_RS12425	NC_000911.1	2243250	2243723	-	474	44
SGL_RS12430	NC_000911.1	2243851	2245368	+	1518	190
SGL_RS12435	NC_000911.1	2245407	2245583	+	177	34
SGL_RS12440	NC_000911.1	2245636	2246631	+	996	235
SGL_RS12445	NC_000911.1	2246867	2248483	+	1617	88
SGL_RS12450	NC_000911.1	2248578	2250176	+	1599	576
SGL_RS12455	NC_000911.1	2250241	2250474	+	234	321
SGL_RS12460	NC_000911.1	2250711	2251496	+	786	108
SGL_RS12465	NC_000911.1	2251657	2252958	-	1302	781
SGL_RS12470	NC_000911.1	2253169	2253807	+	639	670
SGL_RS12475	NC_000911.1	2254112	2256454	+	2343	341
SGL_RS12480	NC_000911.1	2256697	2257170	+	474	116
SGL_RS12485	NC_000911.1	2257203	2257964	+	762	132
SGL_RS12490	NC_000911.1	2258074	2259243	+	1170	104
SGL_RS12495	NC_000911.1	2259402	2259863	+	462	31
SGL_RS20035	NC_000911.1	2260663	2261631	+	969	330
SGL_RS20040	NC_000911.1	2262202	2262576	+	375	152
SGL_RS12505	NC_000911.1	2262805	2263380	-	576	26
SGL_RS12510	NC_000911.1	2263827	2264510	+	684	9
SGL_RS12515	NC_000911.1	2264491	2264781	-	291	130
SGL_RS12525	NC_000911.1	2265213	2266646	-	1434	165
SGL_RS12530	NC_000911.1	2266850	2267344	-	495	54
SGL_RS12535	NC_000911.1	2267490	2269085	+	1596	513
SGL_RS12540	NC_000911.1	2269126	2270163	-	1038	3241
SGL_RS12545	NC_000911.1	2270624	2271571	+	948	24
SGL_RS12550	NC_000911.1	2271581	2274868	+	3288	1121
SGL_RS12555	NC_000911.1	2274868	2277996	+	3129	73
SGL_RS12560	NC_000911.1	2277989	2278873	+	885	20
SGL_RS12565	NC_000911.1	2278921	2279406	+	486	5
SGL_RS12570	NC_000911.1	2279497	2280006	-	510	111
SGL_RS12575	NC_000911.1	2280267	2280947	-	681	42
SGL_RS19930	NC_000911.1	2281172	2281441	+	270	296
SGL_RS12585	NC_000911.1	2281509	2283182	+	1674	150
SGL_RS12590	NC_000911.1	2283232	2283705	+	474	10
SGL_RS12595	NC_000911.1	2283794	2284777	+	984	80
SGL_RS12600	NC_000911.1	2284791	2285294	-	504	352
SGL_RS12605	NC_000911.1	2285410	2285997	-	588	1029
SGL_RS12610	NC_000911.1	2286186	2286746	-	561	83
SGL_RS12615	NC_000911.1	2286798	2287067	-	270	95
SGL_RS12620	NC_000911.1	2287334	2287579	-	246	109
SGL_RS12625	NC_000911.1	2287948	2289525	+	1578	659
SGL_RS12630	NC_000911.1	2289704	2290024	+	321	178
SGL_RS12635	NC_000911.1	2290089	2290421	+	333	64
SGL_RS12640	NC_000911.1	2290705	2290959	+	255	237
SGL_RS12645	NC_000911.1	2291091	2291879	-	789	28
SGL_RS12650	NC_000911.1	2292188	2294878	+	2691	693
SGL_RS12655	NC_000911.1	2295152	2297341	+	2190	132
SGL_RS12660	NC_000911.1	2297368	2298570	-	1203	151
SGL_RS12665	NC_000911.1	2298606	2299118	-	513	123
SGL_RS12675	NC_000911.1	2299371	2300441	+	1071	452
SGL_RS12680	NC_000911.1	2300515	2302446	+	1932	209
SGL_RS12685	NC_000911.1	2302457	2302639	-	183	5
SGL_RS12690	NC_000911.1	2302638	2303279	+	642	61
SGL_RS12695	NC_000911.1	2303507	2304034	+	528	56
SGL_RS12700	NC_000911.1	2304094	2304561	+	468	87
SGL_RS12705	NC_000911.1	2304558	2305886	-	1329	109
SGL_RS19935	NC_000911.1	2305907	2306230	-	324	46
SGL_RS19940	NC_000911.1	2306349	2306603	-	255	190
SGL_RS12725	NC_000911.1	2306850	2308472	-	1623	70
SGL_RS12730	NC_000911.1	2308517	2309371	-	855	57
SGL_RS12735	NC_000911.1	2309413	2310471	-	1059	138
SGL_RS12740	NC_000911.1	2310533	2310991	-	459	33
SGL_RS12745	NC_000911.1	2311377	2312495	-	1119	133
SGL_RS12750	NC_000911.1	2312664	2314574	-	1911	14456
SGL_RS12755	NC_000911.1	2314780	2316924	-	2145	1379
SGL_RS12760	NC_000911.1	2317112	2317447	-	336	16
SGL_RS12765	NC_000911.1	2317536	2318030	-	495	37
SGL_RS12770	NC_000911.1	2318011	2319627	-	1617	80
SGL_RS12775	NC_000911.1	2319555	2324636	-	5082	669
SGL_RS12785	NC_000911.1	2325045	2325629	-	585	73
SGL_RS12790	NC_000911.1	2325864	2326937	+	1074	123
SGL_RS12795	NC_000911.1	2327013	2328029	+	1017	0
SGL_RS18980	NC_000911.1	2328177	2328936	-	760	76
SGL_RS12805	NC_000911.1	2329304	2330119	+	816	353
SGL_RS12810	NC_000911.1	2330147	2330359	-	213	339
SGL_RS18985	NC_000911.1	2330587	2330724	+	138	2
SGL_RS12815	NC_000911.1	2330788	2331462	-	675	35
SGL_RS12820	NC_000911.1	2331505	2333817	-	2313	439
SGL_RS12825	NC_000911.1	2334042	2334812	-	771	147
SGL_RS12830	NC_000911.1	2334877	2335494	-	618	112
SGL_RS12835	NC_000911.1	2335706	2336326	+	621	152
SGL_RS12840	NC_000911.1	2336427	2337023	+	597	67
SGL_RS12845	NC_000911.1	2337062	2338450	-	1389	277
SGL_RS12850	NC_000911.1	2338636	2340237	+	1602	1657
SGL_RS12855	NC_000911.1	2340445	2344056	+	3612	167
SGL_RS12860	NC_000911.1	2344152	2345759	+	1608	73
SGL_RS12865	NC_000911.1	2345797	2346546	+	750	41
SGL_RS12870	NC_000911.1	2346573	2347127	+	555	50
SGL_RS12875	NC_000911.1	2347500	2349911	-	2412	242
SGL_RS12880	NC_000911.1	2350140	2350256	-	117	29
SGL_RS12885	NC_000911.1	2350333	2350983	+	651	46
SGL_RS19945	NC_000911.1	2351323	2360412	+	9090	653
SGL_RS19950	NC_000911.1	2360376	2365685	+	5310	245
SGL_RS12895	NC_000911.1	2365930	2369181	+	3252	529
SGL_RS12900	NC_000911.1	2369282	2370646	+	1365	470
SGL_RS12905	NC_000911.1	2370818	2372110	-	1293	145
SGL_RS12910	NC_000911.1	2372249	2373229	-	981	490
SGL_RS12915	NC_000911.1	2373343	2374788	-	1446	63
SGL_RS12920	NC_000911.1	2375068	2375448	+	381	7231
SGL_RS12925	NC_000911.1	2375539	2377044	+	1506	8706
SGL_RS12930	NC_000911.1	2377177	2377527	+	351	2398
SGL_RS12935	NC_000911.1	2377709	2378938	+	1230	105
SGL_RS12940	NC_000911.1	2378981	2381095	+	2115	223
SGL_RS12945	NC_000911.1	2381113	2381751	+	639	88
SGL_RS12950	NC_000911.1	2381889	2383127	+	1239	120
SGL_RS12955	NC_000911.1	2383241	2383636	+	396	202
SGL_RS12965	NC_000911.1	2383949	2384728	-	780	195
SGL_RS12970	NC_000911.1	2385351	2385911	+	561	25
SGL_RS12975	NC_000911.1	2385939	2387168	+	1230	41
SGL_RS12985	NC_000911.1	2387424	2388851	-	1428	238
SGL_RS19465	NC_000911.1	2388867	2389031	+	165	0
SGL_RS12990	NC_000911.1	2389062	2389481	-	420	89
SGL_RS12995	NC_000911.1	2389481	2389900	-	420	177
SGL_RS13000	NC_000911.1	2390249	2391454	+	1206	125
SGL_RS13005	NC_000911.1	2391547	2392707	+	1161	219
SGL_RS13010	NC_000911.1	2392729	2393403	+	675	62
SGL_RS13015	NC_000911.1	2393493	2394107	+	615	877
SGL_RS13020	NC_000911.1	2394232	2394552	+	321	311
SGL_RS13025	NC_000911.1	2394536	2394871	+	336	217
SGL_RS13030	NC_000911.1	2395103	2396629	+	1527	144
SGL_RS13035	NC_000911.1	2396761	2397441	+	681	208
SGL_RS13040	NC_000911.1	2397478	2399118	-	1641	95
SGL_RS13045	NC_000911.1	2399210	2400616	-	1407	82
SGL_RS13050	NC_000911.1	2400914	2402332	+	1419	425
SGL_RS13055	NC_000911.1	2402393	2403340	+	948	67
SGL_RS13060	NC_000911.1	2403473	2404507	+	1035	104
SGL_RS13065	NC_000911.1	2404615	2404968	-	354	158
SGL_RS13070	NC_000911.1	2405109	2405312	-	204	206
SGL_RS13075	NC_000911.1	2405409	2406140	-	732	194
SGL_RS13080	NC_000911.1	2406130	2406966	-	837	535
SGL_RS19620	NC_000911.1	2407236	2407412	+	177	529
SGL_RS13090	NC_000911.1	2407565	2408686	-	1122	210
SGL_RS19955	NC_000911.1	2408869	2409228	-	360	116
SGL_RS19960	NC_000911.1	2409194	2409544	-	351	568
SGL_RS13100	NC_000911.1	2409572	2409925	-	354	949
SGL_RS13105	NC_000911.1	2410030	2410914	-	885	186
SGL_RS13110	NC_000911.1	2411067	2412092	-	1026	256
SGL_RS13115	NC_000911.1	2412178	2412798	+	621	47
SGL_RS13120	NC_000911.1	2412826	2414313	-	1488	813
SGL_RS13125	NC_000911.1	2414584	2414679	+	96	96
SGL_RS13130	NC_000911.1	2414833	2415318	+	486	357
SGL_RS13135	NC_000911.1	2415410	2415901	-	492	53
SGL_RS13140	NC_000911.1	2416091	2416693	-	603	103
SGL_RS13145	NC_000911.1	2416806	2417207	-	402	465
SGL_RS13150	NC_000911.1	2417266	2417466	-	201	98
SGL_RS13155	NC_000911.1	2417577	2418461	-	885	87
SGL_RS19965	NC_000911.1	2418535	2419398	-	864	34
SGL_RS19970	NC_000911.1	2419385	2419894	-	510	64
SGL_RS13165	NC_000911.1	2420030	2421445	+	1416	41
SGL_RS13170	NC_000911.1	2421536	2422687	-	1152	70
SGL_RS13175	NC_000911.1	2422833	2423420	-	588	212
SGL_RS13180	NC_000911.1	2423621	2424349	+	729	87
SGL_RS13185	NC_000911.1	2424371	2425390	+	1020	37
SGL_RS13190	NC_000911.1	2425387	2426343	+	957	35
SGL_RS13195	NC_000911.1	2426297	2427787	-	1491	84
SGL_RS13200	NC_000911.1	2428010	2428678	+	669	351
SGL_RS13205	NC_000911.1	2428809	2429291	+	483	76
SGL_RS13210	NC_000911.1	2429543	2430964	+	1422	57
SGL_RS13215	NC_000911.1	2431092	2431499	+	408	143
SGL_RS19625	NC_000911.1	2431536	2431697	+	162	26
SGL_RS13220	NC_000911.1	2431704	2432438	+	735	61
SGL_RS13225	NC_000911.1	2432459	2434762	-	2304	31
SGL_RS13230	NC_000911.1	2434808	2436304	-	1497	230
SGL_RS13235	NC_000911.1	2436443	2437228	+	786	2
SGL_RS13240	NC_000911.1	2437235	2437888	-	654	144
SGL_RS13245	NC_000911.1	2437922	2438779	-	858	146
SGL_RS13250	NC_000911.1	2439092	2440312	+	1221	216
SGL_RS13255	NC_000911.1	2440295	2440933	-	639	134
SGL_RS13260	NC_000911.1	2441098	2441883	+	786	1
SGL_RS13265	NC_000911.1	2442058	2443308	+	1251	94
SGL_RS13270	NC_000911.1	2443461	2443925	-	465	4
SGL_RS18990	NC_000911.1	2443999	2444847	+	849	0
SGL_RS18995	NC_000911.1	2444875	2445426	-	552	19
SGL_RS19000	NC_000911.1	2445550	2445915	+	366	1
