Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6004399,2017-12-15 12:46:17,2017-09-05 11:16:30,16587665,829383250,0,50,484,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004399.sralite.1,SRX3159660,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117070,PRJNA401742,2,401742,SRS2490793,SAMN07604660,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771780,,,,,,,no,,,,,GEO,SRA605278,,public,B01290D171A87BC070AA53EA7510B010,37823241956934D8E0171699626F6CE0
SRR6004402,2017-12-15 12:59:15,2017-09-05 11:16:19,18128276,906413800,0,50,380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004402.sralite.1,SRX3159661,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490794,SAMN07604659,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771781,,,,,,,no,,,,,GEO,SRA605279,,public,1D9F3D7CFC4A2DDA1424D403407BE8CE,B31BC5E48CDF88C26DEB1D83756DFA2D
SRR6004403,2017-12-15 12:59:15,2017-09-05 11:16:57,21252494,1062624700,0,50,443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004403.sralite.1,SRX3159662,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490797,SAMN07604658,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771782,,,,,,,no,,,,,GEO,SRA605279,,public,64528595A01D8C3F1B69E57DCAEE38D7,F6CA9C954E7C382E3DC1226775BD5A68
SRR6004404,2017-12-15 12:59:15,2017-09-05 11:16:37,17171120,858556000,0,50,361,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004404.sralite.1,SRX3159663,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490796,SAMN07604668,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771783,,,,,,,no,,,,,GEO,SRA605279,,public,BB66E8CAE4588958A7D2E4579CC4C1EF,1D661FA2A10C86D22EC7AB8C87CD2B5E
SRR6004405,2017-12-15 12:59:15,2017-09-05 11:16:47,19459621,972981050,0,50,404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004405.sralite.1,SRX3159664,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490798,SAMN07604669,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771784,,,,,,,no,,,,,GEO,SRA605279,,public,DF912A20EA7E2BB1CF5C3C79E83783B6,842754201C6F3A354F035DA1568AD8D6
SRR6004406,2017-12-15 12:59:15,2017-09-05 11:16:19,16040799,802039950,0,50,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004406.sralite.1,SRX3159665,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490799,SAMN07604671,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771785,,,,,,,no,,,,,GEO,SRA605279,,public,8935BF49B4576D80FDEABF907F390082,09CD7F1D01E981096B4625BFBD80829C
SRR6004407,2017-12-15 12:59:15,2017-09-05 11:16:34,17278594,863929700,0,50,360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004407.sralite.1,SRX3159666,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490800,SAMN07604670,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771786,,,,,,,no,,,,,GEO,SRA605279,,public,27A80109802A28F42D54F0271A9D2D4A,56280EE782E8790E5610B5903233B42E
SRR6004408,2017-12-15 12:59:15,2017-09-05 11:16:12,13327653,666382650,0,50,276,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004408.sralite.1,SRX3159667,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490801,SAMN07604673,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771787,,,,,,,no,,,,,GEO,SRA605279,,public,788424AD9E46FA729404ED1B398DEE47,B8751F2CE802874E164B51D0EA2FAC66
SRR6004409,2017-12-15 12:59:15,2017-09-05 11:16:32,17028987,851449350,0,50,355,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/004/SRR6004409.sralite.1,SRX3159668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117071,PRJNA401777,2,401777,SRS2490802,SAMN07604672,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2771788,,,,,,,no,,,,,GEO,SRA605279,,public,9C804054406401C864A43B84B6A5D7B9,1781F5CEA1551E5982461C3DC6E5CF50
SRR6026319,2017-12-15 12:47:05,2017-09-11 13:17:52,16703814,835190700,0,50,348,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026319.sralite.1,SRX3176780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506475,SAMN07629690,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779437,,,,,,,no,,,,,GEO,SRA607160,,public,01FD8BAFEF19CDBF2F64B1290B69289E,CA2449595B1FF60F00F99B5FA9BA8E8E
SRR6026320,2017-12-15 12:47:05,2017-09-11 13:17:22,15219015,760950750,0,50,317,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026320.sralite.1,SRX3176781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506476,SAMN07629689,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779438,,,,,,,no,,,,,GEO,SRA607160,,public,F0DAAFB823D78664EDBAEF46D5978A65,D3533D62120078876F2F0BFD34185805
SRR6026321,2017-12-15 12:47:05,2017-09-11 13:17:06,10893187,544659350,0,50,226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026321.sralite.1,SRX3176782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506477,SAMN07629688,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779439,,,,,,,no,,,,,GEO,SRA607160,,public,181378763075F815C41449D2712E4DF1,00B85F16C556071B84A4C666BF3526A1
SRR6026322,2017-12-15 12:47:05,2017-09-11 13:19:18,17146733,857336650,0,50,357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026322.sralite.1,SRX3176783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506478,SAMN07629687,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779440,,,,,,,no,,,,,GEO,SRA607160,,public,7DB189889F390AC40A271B7B496E4342,BACE51743982DA6110BAEA2377FB4477
SRR6026323,2017-12-15 12:47:05,2017-09-11 13:19:34,14669490,733474500,0,50,307,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026323.sralite.1,SRX3176784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506479,SAMN07629686,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779441,,,,,,,no,,,,,GEO,SRA607160,,public,67D3134D9FF380FBCD8A9E96AC7081F0,894B2A3E06AC7AC66AF2FB3445893777
SRR6026324,2017-12-15 12:47:05,2017-09-11 13:19:27,16892576,844628800,0,50,348,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026324.sralite.1,SRX3176785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506480,SAMN07629685,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779442,,,,,,,no,,,,,GEO,SRA607160,,public,49C72E4C8C93B08DB726BB0C6605461A,2DDAEDD4DEED254A279D5DED671AF80B
SRR6026325,2017-12-15 12:47:05,2017-09-11 13:18:57,12604460,630223000,0,50,262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026325.sralite.1,SRX3176786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506481,SAMN07629691,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779443,,,,,,,no,,,,,GEO,SRA607160,,public,EEE1DAA31589A68217FFD5A52F4C8DB4,3A2ACF2776409160F8BB5BC7FF945D9C
SRR6026326,2017-12-15 12:47:05,2017-09-11 13:18:44,12288862,614443100,0,50,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026326.sralite.1,SRX3176787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506482,SAMN07629656,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779444,,,,,,,no,,,,,GEO,SRA607160,,public,4F99C1996630F78BF1AD07B874781BC0,63A9F8C8C60227879D9125D115C46903
SRR6026327,2017-12-15 12:47:05,2017-09-11 13:19:01,15394420,769721000,0,50,324,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026327.sralite.1,SRX3176788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506483,SAMN07629684,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779445,,,,,,,no,,,,,GEO,SRA607160,,public,94881AE13227D1827B25F91B475D882C,118DDF35DCF40200FA438B5EBC1B29F5
SRR6026328,2017-12-15 12:47:05,2017-09-11 13:18:30,10865195,543259750,0,50,225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026328.sralite.1,SRX3176789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506484,SAMN07629683,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779446,,,,,,,no,,,,,GEO,SRA607160,,public,39BF73BA314F3883300C5EEE583777BA,2E9DA728F3879772214CEE8AE18546B7
SRR6026329,2017-12-15 12:47:05,2017-09-11 13:19:00,15708983,785449150,0,50,327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026329.sralite.1,SRX3176790,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506485,SAMN07629682,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779447,,,,,,,no,,,,,GEO,SRA607160,,public,2FE8010D3DB006027C33468152AC8D6C,85A0DD95C00A26ED9D88236432BADA30
SRR6026330,2017-12-15 12:47:05,2017-09-11 13:18:36,11620415,581020750,0,50,241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026330.sralite.1,SRX3176791,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506486,SAMN07629681,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779448,,,,,,,no,,,,,GEO,SRA607160,,public,6C69A91CC6BE47712E46A84B18588417,3FBB766E2D030F54529E9F34683BA4E8
SRR6026331,2017-12-15 12:47:05,2017-09-11 13:19:05,10028620,501431000,0,50,206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026331.sralite.1,SRX3176792,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506487,SAMN07629680,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779449,,,,,,,no,,,,,GEO,SRA607160,,public,E46ADA0C2158F2D0B8CC777B7971F665,4FC9B57DB0CD28FF9FF4F0B1B2C38A48
SRR6026332,2017-12-15 12:47:05,2017-09-11 13:19:43,13707700,685385000,0,50,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026332.sralite.1,SRX3176793,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506488,SAMN07629673,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779450,,,,,,,no,,,,,GEO,SRA607160,,public,FB58D065FEDD5AC4AFE52F5EC7A087F9,CADC12D0EC5E1AC61F52870CBB9A6649
SRR6026333,2017-12-15 12:47:05,2017-09-11 13:19:14,17654626,882731300,0,50,365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026333.sralite.1,SRX3176794,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506489,SAMN07629674,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779451,,,,,,,no,,,,,GEO,SRA607160,,public,45E67CE1712ADDB5BD0891724D93F991,A580025E5861CB77DC203A40471F121B
SRR6026334,2017-12-15 12:47:05,2017-09-11 13:18:58,13894197,694709850,0,50,286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026334.sralite.1,SRX3176795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506490,SAMN07629675,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779452,,,,,,,no,,,,,GEO,SRA607160,,public,48A9C976E9A725F513E3991661A9B130,27BDD630AA12CDE0868924C9A13C36C2
SRR6026335,2017-12-15 12:47:05,2017-09-11 13:20:09,21507478,1075373900,0,50,441,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026335.sralite.1,SRX3176796,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506491,SAMN07629679,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779453,,,,,,,no,,,,,GEO,SRA607160,,public,EC4F810A1406E6D9B4B62892845B68E6,E0565AB0174A29B6BB559A8BAFAB2852
SRR6026336,2017-12-15 12:47:05,2017-09-11 13:18:58,15363622,768181100,0,50,314,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026336.sralite.1,SRX3176797,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506492,SAMN07629678,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779454,,,,,,,no,,,,,GEO,SRA607160,,public,413477EBE1FAAD1D6CAE2438970D23F1,97C90F565EC67EE4CAEA68392191408B
SRR6026337,2017-12-15 12:47:05,2017-09-11 13:18:58,9024779,451238950,0,50,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026337.sralite.1,SRX3176798,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506493,SAMN07629677,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779455,,,,,,,no,,,,,GEO,SRA607160,,public,A4C9918E8394682B8B941E61F1C781C9,35F7407A59BCE29D44601B9E3E44C69C
SRR6026338,2017-12-15 12:47:05,2017-09-11 13:18:35,8272300,413615000,0,50,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026338.sralite.1,SRX3176799,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506494,SAMN07629676,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779456,,,,,,,no,,,,,GEO,SRA607160,,public,A0F3F319669E9FE0F0A4FF7B18704AF4,2ADFC37107593131037034884BCCF0D7
SRR6026339,2017-12-15 12:47:05,2017-09-11 13:18:43,9228198,461409900,0,50,256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026339.sralite.1,SRX3176800,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506495,SAMN07629672,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779457,,,,,,,no,,,,,GEO,SRA607160,,public,D9BB3576753F46D609F858BED5B092DF,4640D297A75F129A8B24D32163AC5B73
SRR6026340,2017-12-15 12:47:05,2017-09-11 13:18:47,9039329,451966450,0,50,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026340.sralite.1,SRX3176801,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506496,SAMN07629671,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779458,,,,,,,no,,,,,GEO,SRA607160,,public,63C0E40887AB70FE16A7BCACF4FE4FDB,B98824F54336BF53F38E953E7288DC82
SRR6026341,2017-12-15 12:47:05,2017-09-11 13:18:27,7662295,383114750,0,50,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026341.sralite.1,SRX3176802,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506497,SAMN07629670,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779459,,,,,,,no,,,,,GEO,SRA607160,,public,CFAD2654713EDE7652D1B35F3A33640B,356FF322479C10BF1911C2D80B50C040
SRR6026342,2017-12-15 12:47:05,2017-09-11 13:18:31,7920633,396031650,0,50,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026342.sralite.1,SRX3176803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506498,SAMN07629669,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779460,,,,,,,no,,,,,GEO,SRA607160,,public,C199C4A4FAA2BB32CF9F462DD5E1D3A3,7A031140BD628D0D6AD564882F0CBF56
SRR6026343,2017-12-15 12:47:05,2017-09-11 13:18:45,11945294,597264700,0,50,330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/026/SRR6026343.sralite.1,SRX3176804,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP117265,PRJNA404081,2,404081,SRS2506499,SAMN07629668,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2779461,,,,,,,no,,,,,GEO,SRA607160,,public,0775C42E0E4D6897078AC8ADF5428158,4F974736B7E132BDDD0310FCC366D888
SRR6069422,2017-12-18 09:18:11,2017-09-25 11:59:10,8780350,439017500,0,50,223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069422.sralite.1,SRX3211346,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536108,SAMN07693168,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792432,,,,,,,no,,,,,GEO,SRA612636,,public,7C9ED40084379C3795E282153E1750B1,F364BCCB2CDF571608A399972E5A1022
SRR6069423,2017-12-18 09:18:11,2017-09-25 11:59:21,8012684,400634200,0,50,192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069423.sralite.1,SRX3211347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536110,SAMN07693167,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792433,,,,,,,no,,,,,GEO,SRA612636,,public,0C9C11393E03A13E2C0A4406533C15DF,2E27276CF5CDD94508287CA1FC3532C1
SRR6069424,2017-12-18 09:18:11,2017-09-25 11:59:31,8497514,424875700,0,50,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069424.sralite.1,SRX3211348,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536109,SAMN07693166,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792434,,,,,,,no,,,,,GEO,SRA612636,,public,FEC5627DD72BA0701472D98060D8B090,44D1A9C13E40A81EFD955269D2E0C209
SRR6069425,2017-12-18 09:18:11,2017-09-25 11:59:36,10515376,525768800,0,50,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069425.sralite.1,SRX3211349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536111,SAMN07693165,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792435,,,,,,,no,,,,,GEO,SRA612636,,public,FC8A43D94D30C41C214B2A6165879349,C19C1E497DC352799EF4113739467A60
SRR6069426,2017-12-18 09:18:11,2017-09-25 11:59:19,7924537,396226850,0,50,192,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069426.sralite.1,SRX3211350,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536113,SAMN07693164,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792436,,,,,,,no,,,,,GEO,SRA612636,,public,20A7D8B3FA79793BC55F1BFB63A46872,3F6510BD469A2CBC8C039E7127DDC762
SRR6069427,2017-12-18 09:18:11,2017-09-25 11:59:34,7135837,356791850,0,50,173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069427.sralite.1,SRX3211351,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536112,SAMN07693155,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792437,,,,,,,no,,,,,GEO,SRA612636,,public,54F0402B8ED6A09F0BF5FD934B88D31F,B16C5F43C798255806DE7DA9E3CD447C
SRR6069428,2017-12-18 09:18:11,2017-09-25 11:59:15,7339018,366950900,0,50,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069428.sralite.1,SRX3211352,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536114,SAMN07693202,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792438,,,,,,,no,,,,,GEO,SRA612636,,public,D5ADE44B62FA740BEF83DEEE2904FFF2,F4C6A8C2999B3FA0983A8E291F11EBA2
SRR6069429,2017-12-18 09:18:11,2017-09-25 11:59:30,8596082,429804100,0,50,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/069/SRR6069429.sralite.1,SRX3211353,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP118803,PRJNA412032,2,412032,SRS2536115,SAMN07693196,simple,1140,Synechococcus elongatus PCC 7942 = FACHB-805,GSM2792439,,,,,,,no,,,,,GEO,SRA612636,,public,679EE22C85D606A6A0C38D4CAF19F2D8,1AB0F44232666F0421DF6D75E6B5145C
